dataset,node_id,t,z,y,x,mean_intensity,snr,z_depth_ratio,estimated_radius_um,volume_um3,local_density_r15,eval_result
6bba_fe670320,2924265,70,33.0,211.0,253.0,0.52122104,4.670259,0.52380955,2.4687274,63.024292,0,FP
6bba_fe670320,2924266,70,47.0,59.0,126.0,0.51144445,1.2833321,0.74603176,2.5368643,68.38806,3,TP
6bba_fe670320,2924267,70,38.0,217.0,57.0,0.5046642,2.3100653,0.6031746,2.5434792,68.92444,0,TP
6bba_fe670320,2924268,70,47.0,107.0,120.0,0.50534296,1.9421778,0.74603176,2.5401762,68.65625,2,FP
6bba_fe670320,2924269,70,41.0,69.0,174.0,0.5012087,3.5882037,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,2924270,70,24.0,237.0,142.0,0.4980654,2.2588377,0.3809524,2.5434792,68.92444,0,TP
6bba_fe670320,2924271,70,52.0,133.0,78.0,0.4975572,2.5570989,0.82539684,2.5434792,68.92444,0,FP
6bba_fe670320,2924272,70,46.0,146.0,139.0,0.49463525,2.988388,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2924273,70,57.0,136.0,28.0,0.49323782,2.5437253,0.9047619,2.5434792,68.92444,0,FP
6bba_fe670320,2924274,70,43.0,102.0,172.0,0.488149,3.5152104,0.6825397,2.5434792,68.92444,0,TP
6bba_fe670320,2924275,70,45.0,133.0,158.0,0.48521617,2.9080234,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2924276,70,38.0,62.0,116.0,0.47716546,2.706323,0.6031746,2.5401762,68.65625,1,FP
6bba_fe670320,2924277,70,55.0,162.0,47.0,0.4649261,2.5481818,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2924278,70,43.0,156.0,177.0,0.4616013,2.293032,0.6825397,2.5401762,68.65625,0,FP
6bba_fe670320,2924279,70,45.0,90.0,147.0,0.45782274,2.5492756,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2924280,70,36.0,229.0,233.0,0.4561204,3.1442034,0.5714286,2.5401762,68.65625,0,FP
6bba_fe670320,2924281,70,49.0,206.0,110.0,0.4507557,2.459572,0.7777778,2.5401762,68.65625,0,FP
6bba_fe670320,2924282,70,40.0,134.0,214.0,0.44057074,2.6011786,0.63492066,2.5434792,68.92444,0,TP
6bba_fe670320,2924283,70,50.0,166.0,104.0,0.43593925,2.420738,0.7936508,2.5434792,68.92444,1,FP
6bba_fe670320,2924284,70,53.0,174.0,68.0,0.42928234,2.8143725,0.84126985,2.5401762,68.65625,0,FP
6bba_fe670320,2924285,70,53.0,241.0,64.0,0.42216444,2.7987072,0.84126985,2.5401762,68.65625,0,FP
6bba_fe670320,2924286,70,39.0,171.0,218.0,0.4118851,2.2410827,0.61904764,2.5401762,68.65625,0,FP
6bba_fe670320,2924287,70,44.0,228.0,166.0,0.4053843,2.798035,0.6984127,2.5401762,68.65625,1,FP
6bba_fe670320,2924288,70,25.0,131.0,123.0,0.39976552,2.3316908,0.3968254,2.5434792,68.92444,0,TP
6bba_fe670320,2924289,70,44.0,227.0,160.0,0.3999978,2.6908777,0.6984127,2.5401762,68.65625,1,FP
6bba_fe670320,2924290,70,48.0,168.0,116.0,0.3890869,1.8376156,0.7619048,2.5335438,68.11987,1,FP
6bba_fe670320,2924291,70,45.0,106.0,58.0,0.39064407,2.1322095,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2924292,70,41.0,39.0,93.0,0.38531926,1.3282198,0.6507937,2.5368643,68.38806,0,FP
6bba_fe670320,2924293,70,24.0,111.0,124.0,0.38027397,2.4538214,0.3809524,2.5434792,68.92444,0,FP
6bba_fe670320,2924294,70,57.0,246.0,15.0,0.3835625,3.4273353,0.9047619,2.5434792,68.92444,0,FP
6bba_fe670320,2924295,70,49.0,233.0,114.0,0.36816525,3.6595862,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2924296,70,34.0,32.0,133.0,0.34047416,2.1082435,0.53968257,2.5434792,68.92444,0,FP
6bba_fe670320,2924297,70,56.0,222.0,20.0,0.2905076,2.4151995,0.8888889,2.5401762,68.65625,0,FP
6bba_fe670320,2924298,70,41.0,240.0,212.0,0.28950942,2.7291343,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,71000742,70,43.0,83.0,3.0,0.49272317,1.6330459,0.6825397,2.5401762,68.65625,0,FN
6bba_fe670320,2924299,71,17.0,149.0,249.0,1.438255,2.8081365,0.26984128,2.5434792,68.92444,0,FP
6bba_fe670320,2924300,71,31.0,6.0,252.0,1.4045628,3.8650289,0.4920635,2.5401762,68.65625,0,FP
6bba_fe670320,2924301,71,59.0,22.0,21.0,1.1504008,1.9946941,0.93650794,2.5368643,68.38806,0,FP
6bba_fe670320,2924302,71,50.0,16.0,58.0,1.0846667,3.7860332,0.7936508,2.5434792,68.92444,1,FP
6bba_fe670320,2924303,71,34.0,49.0,245.0,1.0669246,3.1222265,0.53968257,2.5434792,68.92444,1,FP
6bba_fe670320,2924304,71,37.0,50.0,251.0,1.0345803,2.5069964,0.5873016,2.5434792,68.92444,1,FP
6bba_fe670320,2924305,71,40.0,26.0,216.0,1.0078293,2.369295,0.63492066,2.5434792,68.92444,1,FP
6bba_fe670320,2924306,71,51.0,20.0,83.0,0.96814203,2.3074994,0.8095238,2.5302145,67.851685,1,FP
6bba_fe670320,2924307,71,15.0,10.0,227.0,0.96378636,3.5846121,0.23809524,2.5434792,68.92444,1,FP
6bba_fe670320,2924308,71,56.0,27.0,64.0,0.96047246,2.1854565,0.8888889,2.5401762,68.65625,2,FP
6bba_fe670320,2924309,71,36.0,5.0,211.0,0.95976466,2.6468124,0.5714286,2.5434792,68.92444,1,FP
6bba_fe670320,2924310,71,54.0,25.0,74.0,0.95886445,2.0708797,0.85714287,2.5434792,68.92444,2,FP
6bba_fe670320,2924311,71,55.0,65.0,71.0,0.92016816,2.0523689,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2924312,71,36.0,10.0,232.0,0.9086329,2.6696718,0.5714286,2.5434792,68.92444,0,FP
6bba_fe670320,2924313,71,42.0,17.0,203.0,0.9044587,1.9652644,0.6666667,2.5434792,68.92444,0,FP
6bba_fe670320,2924314,71,49.0,22.0,105.0,0.8933446,2.4542723,0.7777778,2.5434792,68.92444,3,FP
6bba_fe670320,2924315,71,33.0,89.0,240.0,0.8939689,2.5478218,0.52380955,2.5434792,68.92444,2,FP
6bba_fe670320,2924316,71,36.0,42.0,227.0,0.89561313,2.9375353,0.5714286,2.5434792,68.92444,1,FP
6bba_fe670320,2924317,71,33.0,23.0,220.0,0.8779255,1.313628,0.52380955,2.5401762,68.65625,2,FP
6bba_fe670320,2924318,71,10.0,98.0,250.0,0.872746,3.0941842,0.15873016,2.5434792,68.92444,0,FP
6bba_fe670320,2924319,71,37.0,33.0,195.0,0.8815552,3.4902127,0.5873016,2.5434792,68.92444,0,FP
6bba_fe670320,2924320,71,45.0,49.0,162.0,0.88465506,3.6599157,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2924321,71,24.0,82.0,241.0,0.8672361,2.5856771,0.3809524,2.5401762,68.65625,2,FP
6bba_fe670320,2924322,71,38.0,79.0,239.0,0.8722813,3.102339,0.6031746,2.5434792,68.92444,2,FP
6bba_fe670320,2924323,71,56.0,63.0,5.0,0.87061167,4.0517354,0.8888889,2.5434792,68.92444,1,FP
6bba_fe670320,2924324,71,13.0,45.0,246.0,0.8584449,2.2409775,0.20634921,2.5434792,68.92444,1,FP
6bba_fe670320,2924325,71,21.0,34.0,245.0,0.85516,3.0285704,0.33333334,2.5401762,68.65625,2,FP
6bba_fe670320,2924326,71,9.0,32.0,238.0,0.8583251,3.556872,0.14285715,2.5434792,68.92444,1,FP
6bba_fe670320,2924327,71,55.0,63.0,25.0,0.8505067,2.7057219,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2924328,71,40.0,73.0,218.0,0.85327625,4.863059,0.63492066,2.5401762,68.65625,1,FP
6bba_fe670320,2924329,71,46.0,6.0,168.0,0.83284456,2.3149364,0.73015875,2.5368643,68.38806,1,FP
6bba_fe670320,2924330,71,41.0,63.0,198.0,0.8429496,4.0596347,0.6507937,2.5401762,68.65625,0,FP
6bba_fe670320,2924331,71,39.0,24.0,106.0,0.81973404,1.8460219,0.61904764,2.5434792,68.92444,2,FP
6bba_fe670320,2924332,71,44.0,17.0,101.0,0.80753094,1.4044969,0.6984127,2.5434792,68.92444,3,FP
6bba_fe670320,2924333,71,52.0,56.0,54.0,0.8109283,2.802889,0.82539684,2.5434792,68.92444,0,FP
6bba_fe670320,2924334,71,9.0,79.0,238.0,0.7987688,3.0268388,0.14285715,2.5401762,68.65625,0,FP
6bba_fe670320,2924335,71,27.0,116.0,244.0,0.7887,3.2991104,0.42857143,2.5368643,68.38806,1,FP
6bba_fe670320,2924336,71,54.0,12.0,100.0,0.784867,1.1821452,0.85714287,2.5434792,68.92444,2,FP
6bba_fe670320,2924337,71,47.0,45.0,106.0,0.7969321,3.8522072,0.74603176,2.5401762,68.65625,0,FP
6bba_fe670320,2924338,71,33.0,55.0,221.0,0.78375995,2.486278,0.52380955,2.5434792,68.92444,2,FP
6bba_fe670320,2924339,71,35.0,87.0,216.0,0.78671813,4.47858,0.5555556,2.5434792,68.92444,1,FP
6bba_fe670320,2924340,71,47.0,5.0,76.0,0.7742538,2.248991,0.74603176,2.5268764,67.583496,0,FP
6bba_fe670320,2924341,71,46.0,6.0,124.0,0.7612884,3.335875,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2924342,71,26.0,13.0,218.0,0.7481089,1.369926,0.41269842,2.5335438,68.11987,3,FP
6bba_fe670320,2924343,71,53.0,86.0,50.0,0.74888206,3.0421433,0.84126985,2.5401762,68.65625,2,FP
6bba_fe670320,2924344,71,10.0,178.0,247.0,0.7465046,6.5270457,0.15873016,2.5434792,68.92444,0,FP
6bba_fe670320,2924345,71,39.0,31.0,172.0,0.72028357,2.7480705,0.61904764,2.5434792,68.92444,1,FP
6bba_fe670320,2924346,71,39.0,63.0,145.0,0.71476275,4.6846256,0.61904764,2.5434792,68.92444,0,FP
6bba_fe670320,2924347,71,39.0,17.0,175.0,0.6927921,1.7868826,0.61904764,2.5434792,68.92444,3,FP
6bba_fe670320,2924348,71,57.0,142.0,4.0,0.6963492,2.4276054,0.9047619,2.5434792,68.92444,0,FP
6bba_fe670320,2924349,71,58.0,68.0,42.0,0.69251984,1.7608082,0.9206349,2.5401762,68.65625,0,FP
6bba_fe670320,2924350,71,42.0,93.0,190.0,0.6842877,3.5810108,0.6666667,2.5434792,68.92444,0,FP
6bba_fe670320,2924351,71,47.0,29.0,143.0,0.6813731,4.7533894,0.74603176,2.5434792,68.92444,0,FP
6bba_fe670320,2924352,71,54.0,120.0,56.0,0.6782478,2.9016898,0.85714287,2.5434792,68.92444,0,FP
6bba_fe670320,2924353,71,57.0,106.0,26.0,0.67547476,2.274961,0.9047619,2.5434792,68.92444,1,FP
6bba_fe670320,2924354,71,51.0,73.0,126.0,0.66791767,2.0399215,0.8095238,2.5434792,68.92444,1,FP
6bba_fe670320,2924355,71,36.0,124.0,240.0,0.656368,2.0451074,0.5714286,2.5434792,68.92444,1,FP
6bba_fe670320,2924356,71,47.0,74.0,6.0,0.64523935,2.2557657,0.74603176,2.5434792,68.92444,1,FP
6bba_fe670320,2924357,71,58.0,105.0,19.0,0.6494788,2.1711147,0.9206349,2.5401762,68.65625,1,FP
6bba_fe670320,2924358,71,20.0,126.0,234.0,0.6322377,1.482761,0.31746033,2.5434792,68.92444,0,FP
6bba_fe670320,2924359,71,49.0,64.0,97.0,0.6382485,4.3183384,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2924360,71,45.0,207.0,159.0,0.64048797,9.106364,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2924361,71,23.0,47.0,220.0,0.6178603,1.3330954,0.36507937,2.5168092,66.77893,1,FP
6bba_fe670320,2924362,71,41.0,45.0,184.0,0.6194937,3.0123627,0.6507937,2.5401762,68.65625,0,FP
6bba_fe670320,2924363,71,50.0,46.0,122.0,0.61431056,1.9868951,0.7936508,2.5368643,68.38806,2,FP
6bba_fe670320,2924364,71,51.0,41.0,122.0,0.6042816,2.0131109,0.8095238,2.5434792,68.92444,1,FP
6bba_fe670320,2924365,71,37.0,164.0,238.0,0.59943235,3.3465796,0.5873016,2.5434792,68.92444,0,FP
6bba_fe670320,2924366,71,46.0,178.0,150.0,0.60823804,7.840336,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2924367,71,51.0,40.0,50.0,0.5881439,1.6390079,0.8095238,2.5368643,68.38806,0,FP
6bba_fe670320,2924368,71,18.0,101.0,182.0,0.58996606,2.900553,0.2857143,2.5434792,68.92444,0,FP
6bba_fe670320,2924369,71,11.0,60.0,182.0,0.5880314,4.0717916,0.17460318,2.5434792,68.92444,0,FP
6bba_fe670320,2924370,71,43.0,83.0,57.0,0.5849353,2.017709,0.6825397,2.5434792,68.92444,1,FP
6bba_fe670320,2924371,71,48.0,96.0,41.0,0.59056854,2.25173,0.7619048,2.5401762,68.65625,1,FP
6bba_fe670320,2924372,71,32.0,17.0,181.0,0.5817229,1.3136617,0.50793654,2.5401762,68.65625,1,FP
6bba_fe670320,2924373,71,39.0,111.0,202.0,0.5818972,3.945093,0.61904764,2.5401762,68.65625,0,FP
6bba_fe670320,2924374,71,38.0,116.0,223.0,0.57621664,3.616239,0.6031746,2.5401762,68.65625,0,FP
6bba_fe670320,2924375,71,16.0,5.0,112.0,0.57023126,2.619844,0.25396827,2.5434792,68.92444,0,FP
6bba_fe670320,2924376,71,51.0,103.0,107.0,0.56765056,2.830879,0.8095238,2.5401762,68.65625,2,FP
6bba_fe670320,2924377,71,50.0,100.0,78.0,0.5588703,3.2294362,0.7936508,2.5401762,68.65625,0,FP
6bba_fe670320,2924378,71,41.0,218.0,193.0,0.55331314,3.3740053,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,2924379,71,45.0,11.0,8.0,0.5510628,1.135954,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2924380,71,49.0,133.0,113.0,0.54959637,2.4966676,0.7777778,2.5401762,68.65625,0,FP
6bba_fe670320,2924381,71,44.0,92.0,116.0,0.54677975,1.9855473,0.6984127,2.5368643,68.38806,1,FP
6bba_fe670320,2924382,71,42.0,99.0,115.0,0.5327654,1.9081433,0.6666667,2.5434792,68.92444,3,FP
6bba_fe670320,2924383,71,55.0,191.0,41.0,0.5331611,3.0948563,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2924384,71,33.0,211.0,253.0,0.52122104,4.670259,0.52380955,2.4687274,63.024292,0,FP
6bba_fe670320,2924385,71,47.0,59.0,126.0,0.51144445,1.2833321,0.74603176,2.5368643,68.38806,3,TP
6bba_fe670320,2924386,71,38.0,217.0,57.0,0.5046642,2.3100653,0.6031746,2.5434792,68.92444,0,TP
6bba_fe670320,2924387,71,47.0,107.0,120.0,0.50534296,1.9421778,0.74603176,2.5401762,68.65625,2,FP
6bba_fe670320,2924388,71,41.0,69.0,174.0,0.5012087,3.5882037,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,2924389,71,24.0,237.0,142.0,0.4980654,2.2588377,0.3809524,2.5434792,68.92444,0,TP
6bba_fe670320,2924390,71,52.0,133.0,78.0,0.4975572,2.5570989,0.82539684,2.5434792,68.92444,0,FP
6bba_fe670320,2924391,71,46.0,146.0,139.0,0.49463525,2.988388,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2924392,71,57.0,136.0,28.0,0.49323782,2.5437253,0.9047619,2.5434792,68.92444,0,FP
6bba_fe670320,2924393,71,43.0,102.0,172.0,0.488149,3.5152104,0.6825397,2.5434792,68.92444,0,TP
6bba_fe670320,2924394,71,45.0,133.0,158.0,0.48521617,2.9080234,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2924395,71,38.0,62.0,116.0,0.47716546,2.706323,0.6031746,2.5401762,68.65625,1,FP
6bba_fe670320,2924396,71,55.0,162.0,47.0,0.4649261,2.5481818,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2924397,71,43.0,156.0,177.0,0.4616013,2.293032,0.6825397,2.5401762,68.65625,0,FP
6bba_fe670320,2924398,71,45.0,90.0,147.0,0.45782274,2.5492756,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2924399,71,36.0,229.0,233.0,0.4561204,3.1442034,0.5714286,2.5401762,68.65625,0,FP
6bba_fe670320,2924400,71,49.0,206.0,110.0,0.4507557,2.459572,0.7777778,2.5401762,68.65625,0,FP
6bba_fe670320,2924401,71,40.0,134.0,214.0,0.44057074,2.6011786,0.63492066,2.5434792,68.92444,0,TP
6bba_fe670320,2924402,71,50.0,166.0,104.0,0.43593925,2.420738,0.7936508,2.5434792,68.92444,1,FP
6bba_fe670320,2924403,71,53.0,174.0,68.0,0.42928234,2.8143725,0.84126985,2.5401762,68.65625,0,FP
6bba_fe670320,2924404,71,53.0,241.0,64.0,0.42216444,2.7987072,0.84126985,2.5401762,68.65625,0,FP
6bba_fe670320,2924405,71,39.0,171.0,218.0,0.4118851,2.2410827,0.61904764,2.5401762,68.65625,0,FP
6bba_fe670320,2924406,71,44.0,228.0,166.0,0.4053843,2.798035,0.6984127,2.5401762,68.65625,1,FP
6bba_fe670320,2924407,71,25.0,131.0,123.0,0.39976552,2.3316908,0.3968254,2.5434792,68.92444,0,TP
6bba_fe670320,2924408,71,44.0,227.0,160.0,0.3999978,2.6908777,0.6984127,2.5401762,68.65625,1,FP
6bba_fe670320,2924409,71,48.0,168.0,116.0,0.3890869,1.8376156,0.7619048,2.5335438,68.11987,1,FP
6bba_fe670320,2924410,71,45.0,106.0,58.0,0.39064407,2.1322095,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2924411,71,41.0,39.0,93.0,0.38531926,1.3282198,0.6507937,2.5368643,68.38806,0,FP
6bba_fe670320,2924412,71,24.0,111.0,124.0,0.38027397,2.4538214,0.3809524,2.5434792,68.92444,0,FP
6bba_fe670320,2924413,71,57.0,246.0,15.0,0.3835625,3.4273353,0.9047619,2.5434792,68.92444,0,FP
6bba_fe670320,2924414,71,49.0,233.0,114.0,0.36816525,3.6595862,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2924415,71,34.0,32.0,133.0,0.34047416,2.1082435,0.53968257,2.5434792,68.92444,0,FP
6bba_fe670320,2924416,71,56.0,222.0,20.0,0.2905076,2.4151995,0.8888889,2.5401762,68.65625,0,FP
6bba_fe670320,2924417,71,41.0,240.0,212.0,0.28950942,2.7291343,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,72000751,71,43.0,83.0,3.0,0.49272317,1.6330459,0.6825397,2.5401762,68.65625,0,FN
6bba_fe670320,2924418,72,17.0,154.0,251.0,1.3001662,3.848987,0.26984128,2.5434792,68.92444,0,FP
6bba_fe670320,2924419,72,57.0,27.0,25.0,1.1898847,2.3654454,0.9047619,2.5434792,68.92444,1,FP
6bba_fe670320,2924420,72,30.0,54.0,251.0,1.1726981,3.7272916,0.47619048,2.5434792,68.92444,2,FP
6bba_fe670320,2924421,72,58.0,33.0,30.0,1.1462737,1.6696784,0.9206349,2.5368643,68.38806,1,FP
6bba_fe670320,2924422,72,33.0,93.0,248.0,1.1289346,3.86363,0.52380955,2.5434792,68.92444,0,FP
6bba_fe670320,2924423,72,55.0,8.0,34.0,1.1213123,3.575356,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2924424,72,38.0,4.0,211.0,1.103149,2.8116996,0.6031746,2.5434792,68.92444,0,FP
6bba_fe670320,2924425,72,30.0,31.0,230.0,1.0655309,2.155473,0.47619048,2.5434792,68.92444,1,FP
6bba_fe670320,2924426,72,49.0,19.0,68.0,1.0781839,3.7090235,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2924427,72,41.0,23.0,215.0,1.0663402,2.366385,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,2924428,72,52.0,62.0,32.0,1.0606596,4.4993067,0.82539684,2.5434792,68.92444,0,FP
6bba_fe670320,2924429,72,39.0,3.0,189.0,1.0435665,2.272775,0.61904764,2.5401762,68.65625,0,FP
6bba_fe670320,2924430,72,37.0,35.0,226.0,1.0267619,1.817577,0.5873016,2.5434792,68.92444,1,FP
6bba_fe670320,2924431,72,14.0,25.0,241.0,1.0263263,3.6816723,0.22222222,2.5434792,68.92444,0,FP
6bba_fe670320,2924432,72,40.0,74.0,225.0,0.98476976,4.160455,0.63492066,2.5434792,68.92444,1,FP
6bba_fe670320,2924433,72,50.0,29.0,91.0,0.96304226,2.668562,0.7936508,2.5434792,68.92444,0,FP
6bba_fe670320,2924434,72,24.0,140.0,250.0,0.9531187,3.3261006,0.3809524,2.5201738,67.04712,1,FP
6bba_fe670320,2924435,72,54.0,70.0,81.0,0.94862866,2.0392206,0.85714287,2.5434792,68.92444,0,FP
6bba_fe670320,2924436,72,35.0,52.0,238.0,0.9452531,2.1417723,0.5555556,2.5401762,68.65625,1,FP
6bba_fe670320,2924437,72,40.0,69.0,204.0,0.9475506,4.355199,0.63492066,2.5434792,68.92444,0,FP
6bba_fe670320,2924438,72,34.0,19.0,245.0,0.930687,1.7823354,0.53968257,2.5401762,68.65625,0,FP
6bba_fe670320,2924439,72,22.0,59.0,250.0,0.92721343,1.4704076,0.34920636,2.5434792,68.92444,1,FP
6bba_fe670320,2924440,72,54.0,34.0,75.0,0.93328226,2.2691529,0.85714287,2.5401762,68.65625,1,FP
6bba_fe670320,2924441,72,46.0,4.0,156.0,0.91617906,3.7701795,0.73015875,2.5434792,68.92444,0,FP
6bba_fe670320,2924442,72,22.0,12.0,208.0,0.9117799,4.592923,0.34920636,2.5434792,68.92444,0,FP
6bba_fe670320,2924443,72,53.0,17.0,6.0,0.90470916,2.9700463,0.84126985,2.5434792,68.92444,2,FP
6bba_fe670320,2924444,72,39.0,19.0,186.0,0.907181,2.7484548,0.61904764,2.5434792,68.92444,1,FP
6bba_fe670320,2924445,72,7.0,86.0,251.0,0.88844806,2.487363,0.11111111,2.5434792,68.92444,0,FP
6bba_fe670320,2924446,72,35.0,42.0,206.0,0.90091974,3.2459378,0.5555556,2.5434792,68.92444,0,FP
6bba_fe670320,2924447,72,4.0,7.0,199.0,0.8888728,4.145871,0.06349207,2.5434792,68.92444,0,FP
6bba_fe670320,2924448,72,45.0,62.0,175.0,0.88928294,3.3982718,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2924449,72,49.0,54.0,70.0,0.8904553,3.180946,0.7777778,2.5401762,68.65625,0,FP
6bba_fe670320,2924450,72,32.0,64.0,228.0,0.88848436,2.909218,0.50793654,2.5434792,68.92444,1,FP
6bba_fe670320,2924451,72,4.0,172.0,249.0,0.87398005,5.628966,0.06349207,2.5434792,68.92444,0,FP
6bba_fe670320,2924452,72,7.0,44.0,250.0,0.8638132,4.817681,0.11111111,2.5434792,68.92444,0,FP
6bba_fe670320,2924453,72,45.0,9.0,86.0,0.8483216,2.1590981,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2924454,72,46.0,49.0,121.0,0.85137784,3.2092254,0.73015875,2.5401762,68.65625,0,FP
6bba_fe670320,2924455,72,17.0,99.0,244.0,0.8313273,2.2196748,0.26984128,2.5434792,68.92444,0,FP
6bba_fe670320,2924456,72,12.0,7.0,222.0,0.8288409,2.5438378,0.1904762,2.5434792,68.92444,0,FP
6bba_fe670320,2924457,72,48.0,30.0,120.0,0.8243183,2.4778695,0.7619048,2.5434792,68.92444,1,FP
6bba_fe670320,2924458,72,41.0,26.0,115.0,0.8188157,2.109473,0.6507937,2.5434792,68.92444,1,FP
6bba_fe670320,2924459,72,54.0,61.0,10.0,0.82382464,2.6908567,0.85714287,2.5434792,68.92444,1,FP
6bba_fe670320,2924460,72,55.0,106.0,29.0,0.8286885,3.0081518,0.8730159,2.5434792,68.92444,0,FP
6bba_fe670320,2924461,72,42.0,18.0,138.0,0.8154691,3.162055,0.6666667,2.5434792,68.92444,1,FP
6bba_fe670320,2924462,72,51.0,88.0,57.0,0.79950565,3.7847984,0.8095238,2.5401762,68.65625,1,FP
6bba_fe670320,2924463,72,53.0,126.0,58.0,0.7847327,2.942358,0.84126985,2.5434792,68.92444,1,FP
6bba_fe670320,2924464,72,37.0,39.0,185.0,0.77791256,2.7867444,0.5873016,2.5434792,68.92444,0,FP
6bba_fe670320,2924465,72,30.0,3.0,161.0,0.74389285,3.333619,0.47619048,2.5401762,68.65625,0,FP
6bba_fe670320,2924466,72,41.0,99.0,201.0,0.73943037,3.7467995,0.6507937,2.5434792,68.92444,0,FP
6bba_fe670320,2924467,72,48.0,40.0,64.0,0.7323161,1.5334579,0.7619048,2.5302145,67.851685,1,FP
6bba_fe670320,2924468,72,57.0,51.0,6.0,0.732552,1.9304187,0.9047619,2.5401762,68.65625,1,FP
6bba_fe670320,2924469,72,55.0,147.0,8.0,0.7304069,3.0100663,0.8730159,2.5401762,68.65625,1,FP
6bba_fe670320,2924470,72,45.0,22.0,13.0,0.7229949,1.3049897,0.71428573,2.5401762,68.65625,2,FP
6bba_fe670320,2924471,72,56.0,151.0,8.0,0.72467184,2.6791987,0.8888889,2.5401762,68.65625,1,FP
6bba_fe670320,2924472,72,20.0,141.0,241.0,0.6975797,1.0067561,0.31746033,2.5268764,67.583496,1,FP
6bba_fe670320,2924473,72,48.0,70.0,107.0,0.6992312,5.2523575,0.7619048,2.5434792,68.92444,0,FP
6bba_fe670320,2924474,72,49.0,84.0,125.0,0.68665063,2.3896744,0.7777778,2.5434792,68.92444,1,FP
6bba_fe670320,2924475,72,49.0,80.0,132.0,0.6652498,1.8498106,0.7777778,2.5434792,68.92444,1,FP
6bba_fe670320,2924476,72,18.0,54.0,234.0,0.6527382,2.0217128,0.2857143,2.5401762,68.65625,0,FP
6bba_fe670320,2924477,72,50.0,30.0,10.0,0.6535223,0.79237723,0.7936508,2.458177,62.219727,2,FP
6bba_fe670320,2924478,72,34.0,92.0,224.0,0.66168916,4.5141926,0.53968257,2.5434792,68.92444,0,FP
6bba_fe670320,2924479,72,39.0,53.0,196.0,0.6515949,1.9462215,0.61904764,2.5201738,67.04712,0,FP
6bba_fe670320,2924480,72,56.0,74.0,45.0,0.6514388,1.5941628,0.8888889,2.5434792,68.92444,0,FP
6bba_fe670320,2924481,72,35.0,126.0,244.0,0.64903957,3.5346587,0.5555556,2.5401762,68.65625,0,FP
6bba_fe670320,2924482,72,36.0,166.0,239.0,0.6454317,3.7761905,0.5714286,2.5434792,68.92444,0,FP
6bba_fe670320,2924483,72,35.0,25.0,140.0,0.6369926,1.7359362,0.5555556,2.5434792,68.92444,1,FP
6bba_fe670320,2924484,72,49.0,145.0,112.0,0.6388764,2.8499432,0.7777778,2.5434792,68.92444,0,FP
6bba_fe670320,2924485,72,45.0,39.0,154.0,0.6329527,4.910632,0.71428573,2.5434792,68.92444,0,FP
6bba_fe670320,2924486,72,45.0,21.0,43.0,0.6099947,0.8405168,0.71428573,2.5201738,67.04712,0,FP
6bba_fe670320,2924487,72,36.0,72.0,157.0,0.59707296,3.0826643,0.5714286,2.5434792,68.92444,1,FP
6bba_fe670320,2924488,72,35.0,3.0,121.0,0.5893482,1.637056,0.5555556,2.5401762,68.65625,0,FP
6bba_fe670320,2924489,72,45.0,213.0,159.0,0.5984668,7.513947,0.71428573,2.5401762,68.65625,0,FP
6bba_fe670320,2924490,72,30.0,22.0,189.0,0.58196616,0.9017739,0.47619048,2.5368643,68.38806,1,FP
6bba_fe670320,2924491,72,37.0,119.0,226.0,0.5845977,3.4878428,0.5873016,2.5401762,68.65625,0,FP
