dataset,t,bg_median,bg_noise,snr_proxy,fg_ratio,p01,p995,detected_nodes
6bba_3db54e20,77,915.0,687.18,1.4902,0.0,117.0,1939.0,562
6bba_3db54e20,78,901.0,679.76,1.502,0.0,117.0,1922.0,568
6bba_3db54e20,79,893.0,691.62,1.537,0.0,117.0,1956.0,556
6bba_3db54e20,80,909.0,694.59,1.503,0.0,119.0,1953.0,556
6bba_3db54e20,81,916.0,703.48,1.4891,0.0,118.0,1963.57,556
6bba_3db54e20,82,889.0,688.66,1.5131,0.0,116.0,1931.0,560
6bba_3db54e20,83,900.0,699.04,1.4963,0.0,113.0,1946.0,578
6bba_3db54e20,84,908.0,696.81,1.4954,0.0,116.0,1950.0,552
6bba_3db54e20,85,917.0,707.93,1.4818,0.0,115.0,1966.0,592
6bba_3db54e20,86,909.0,707.19,1.5272,0.0,115.0,1989.0,566
6bba_3db54e20,87,910.0,706.45,1.5033,0.0,116.0,1972.0,559
6bba_3db54e20,88,910.0,706.45,1.5033,0.0,116.0,1972.0,559
6bba_3db54e20,89,899.0,704.97,1.4724,0.0,116.0,1937.0,539
6bba_3db54e20,90,899.0,707.93,1.479,0.0,117.0,1946.0,542
6bba_3db54e20,91,872.0,703.48,1.4755,0.0,115.0,1910.0,529
6bba_3db54e20,92,873.0,704.23,1.4768,0.0,115.0,1913.0,533
6bba_3db54e20,93,873.0,704.23,1.4768,0.0,115.0,1913.0,525
6bba_3db54e20,94,836.0,712.38,1.5399,0.0,111.0,1933.0,536
6bba_3db54e20,95,838.0,711.64,1.5331,0.0,112.0,1929.0,529
6bba_3db54e20,96,822.0,720.53,1.5891,0.0,111.0,1967.0,519
6bba_3db54e20,97,826.0,724.24,1.5879,0.0,111.0,1976.0,503
6bba_3db54e20,98,801.0,705.71,1.5828,0.0,111.0,1918.0,506
6bba_3db54e20,99,790.0,707.93,1.6018,0.0,111.0,1924.0,513
6bba_3fda6b25,0,85.0,84.51,6.2125,0.0605,31.0,610.0,167
6bba_3fda6b25,1,74.0,46.7,8.0512,0.0761,30.0,450.0,156
6bba_3fda6b25,2,79.0,77.09,6.6672,0.0667,29.0,593.0,152
6bba_3fda6b25,3,79.0,77.09,6.7061,0.0675,29.0,596.0,145
6bba_3fda6b25,4,79.0,77.09,6.7061,0.0675,29.0,596.0,135
6bba_3fda6b25,5,77.0,71.16,7.1525,0.0814,29.0,586.0,132
6bba_3fda6b25,6,78.0,72.65,7.2268,0.0759,29.0,603.0,125
6bba_3fda6b25,7,77.0,71.16,7.4054,0.0777,29.0,604.0,144
6bba_3fda6b25,8,78.0,71.91,7.3569,0.081,29.0,607.0,144
6bba_3fda6b25,9,79.0,73.39,7.2219,0.0776,29.0,609.0,141
6bba_3fda6b25,10,78.0,71.16,7.3633,0.0841,29.0,602.0,137
6bba_3fda6b25,11,78.0,71.91,7.4265,0.0857,29.0,612.0,146
6bba_3fda6b25,12,78.0,71.91,7.4265,0.0857,29.0,612.0,139
6bba_3fda6b25,13,79.0,72.65,7.3507,0.0764,29.0,613.0,151
6bba_3fda6b25,14,77.0,70.42,7.7248,0.0823,29.0,621.0,143
6bba_3fda6b25,15,76.0,67.46,7.9013,0.0886,29.0,609.0,139
6bba_3fda6b25,16,76.0,67.46,7.9013,0.0886,29.0,609.0,135
6bba_3fda6b25,17,78.0,68.94,7.8474,0.0796,29.0,619.0,127
6bba_3fda6b25,18,80.0,68.94,7.978,0.081,30.0,630.0,127
6bba_3fda6b25,19,79.0,67.46,8.0347,0.0807,30.0,621.0,116
6bba_3fda6b25,20,78.0,65.97,8.2607,0.0844,30.0,623.0,114
6bba_3fda6b25,21,78.0,65.97,8.2607,0.0844,30.0,623.0,113
6bba_3fda6b25,22,79.0,68.2,8.0207,0.0765,30.0,626.0,128
6bba_3fda6b25,23,79.0,68.94,7.9635,0.0763,30.0,628.0,120
6bba_3fda6b25,24,79.0,68.94,8.0587,0.0754,29.0,634.57,119
6bba_3fda6b25,25,81.0,68.94,8.0215,0.0742,30.0,634.0,125
6bba_3fda6b25,26,81.0,69.68,7.8644,0.0717,30.0,629.0,126
6bba_3fda6b25,27,80.0,67.46,8.2274,0.0754,30.0,635.0,125
6bba_3fda6b25,28,80.0,67.46,8.2274,0.0754,30.0,635.0,119
6bba_3fda6b25,29,81.0,66.72,8.1025,0.0724,30.0,621.57,122
6bba_3fda6b25,30,81.0,68.2,7.918,0.0757,30.0,621.0,120
6bba_3fda6b25,31,80.0,65.23,8.3546,0.0823,30.0,625.0,118
6bba_3fda6b25,32,80.0,65.97,8.1698,0.0831,30.0,619.0,127
6bba_3fda6b25,33,79.0,65.23,8.1553,0.081,30.0,611.0,118
6bba_3fda6b25,34,79.0,64.49,8.4661,0.0837,30.0,625.0,119
6bba_3fda6b25,35,80.0,63.75,8.5803,0.0849,30.0,627.0,127
6bba_3fda6b25,36,80.0,68.2,7.9914,0.0772,30.0,625.0,144
6bba_3fda6b25,37,80.0,66.72,8.2139,0.0783,30.0,628.0,127
6bba_3fda6b25,38,78.0,65.23,8.6152,0.0809,30.0,640.0,119
6bba_3fda6b25,39,80.0,66.72,8.3938,0.0787,30.0,640.0,125
6bba_3fda6b25,40,81.0,67.46,8.2274,0.076,30.0,636.0,115
6bba_3fda6b25,41,82.0,68.2,7.8741,0.0741,30.0,619.0,126
6bba_3fda6b25,42,82.0,68.2,7.9474,0.0738,30.0,624.0,122
6bba_3fda6b25,43,82.0,69.68,7.7352,0.069,30.0,621.0,125
6bba_3fda6b25,44,81.0,69.68,7.7496,0.071,30.0,621.0,121
6bba_3fda6b25,45,79.0,65.23,8.3393,0.0817,30.0,623.0,129
6bba_3fda6b25,46,82.0,68.2,7.9034,0.0736,30.0,621.0,128
6bba_3fda6b25,47,82.0,68.2,8.0353,0.0712,30.0,630.0,135
6bba_3fda6b25,48,83.0,69.68,7.8438,0.0659,30.0,629.57,125
6bba_3fda6b25,49,83.0,70.42,7.9378,0.0672,30.0,642.0,133
6bba_3fda6b25,50,85.0,71.16,7.8692,0.0658,31.0,645.0,143
6bba_3fda6b25,51,83.0,68.94,8.1665,0.0692,30.0,646.0,130
6bba_3fda6b25,52,82.0,69.68,8.0653,0.0673,30.0,644.0,136
6bba_3fda6b25,53,82.0,68.2,8.2113,0.0708,30.0,642.0,141
6bba_3fda6b25,54,83.0,68.94,8.0795,0.0721,30.0,640.0,134
6bba_3fda6b25,55,83.0,68.2,8.3579,0.0725,30.0,653.0,131
6bba_3fda6b25,56,83.0,68.2,8.3579,0.0723,30.0,653.0,130
6bba_3fda6b25,57,84.0,68.94,8.3551,0.0717,31.0,660.0,132
6bba_3fda6b25,58,86.0,71.91,8.0662,0.066,31.0,666.0,130
6bba_3fda6b25,59,86.0,71.16,8.094,0.0666,31.0,662.0,122
6bba_3fda6b25,60,86.0,70.42,8.094,0.0661,30.0,656.0,130
6bba_3fda6b25,61,85.0,69.68,7.8931,0.0681,30.0,635.0,136
6bba_3fda6b25,62,87.0,70.42,7.8242,0.0672,31.0,638.0,135
6bba_3fda6b25,63,86.0,70.42,7.9662,0.0683,31.0,647.0,139
6bba_3fda6b25,64,88.0,73.39,7.6035,0.0612,31.0,646.0,146
6bba_3fda6b25,65,88.0,73.39,7.6035,0.0612,31.0,646.0,135
6bba_3fda6b25,66,89.0,72.65,7.7223,0.0636,31.0,650.0,146
6bba_3fda6b25,67,88.0,71.91,7.9271,0.0632,31.0,658.0,136
6bba_3fda6b25,68,88.0,71.16,7.9394,0.0637,31.0,653.0,133
6bba_3fda6b25,69,89.0,73.39,7.5898,0.0604,31.0,646.0,154
6bba_3fda6b25,70,89.0,71.16,8.0799,0.063,32.0,664.0,140
6bba_3fda6b25,71,90.0,73.39,7.8078,0.0589,32.0,663.0,124
6bba_3fda6b25,72,91.0,74.13,7.7972,0.0572,32.0,669.0,117
6bba_3fda6b25,73,91.0,74.13,7.7972,0.0572,32.0,669.0,112
6bba_3fda6b25,74,93.0,74.87,7.7467,0.0564,32.0,673.0,128
6bba_3fda6b25,75,92.0,74.13,7.8242,0.0567,32.0,672.0,122
6bba_3fda6b25,76,93.0,75.61,7.5782,0.0553,32.0,666.0,113
6bba_3fda6b25,77,94.0,77.84,7.3818,0.0567,32.0,668.57,137
6bba_3fda6b25,78,93.0,75.61,7.7766,0.0569,32.0,681.0,143
6bba_3fda6b25,79,95.0,76.35,7.8844,0.0555,32.0,697.0,130
6bba_3fda6b25,80,95.0,76.35,7.7404,0.0548,32.0,686.0,116
6bba_3fda6b25,81,95.0,77.09,7.7827,0.0542,32.0,695.0,125
6bba_3fda6b25,82,97.0,78.58,7.5468,0.0526,32.0,690.0,132
6bba_3fda6b25,83,96.0,77.84,7.7471,0.0538,32.0,699.0,118
6bba_3fda6b25,84,96.0,77.84,7.7857,0.0559,33.0,702.0,133
6bba_3fda6b25,85,97.0,79.32,7.5267,0.0549,33.0,694.0,141
6bba_3fda6b25,86,96.0,77.84,7.6058,0.0571,33.0,688.0,148
6bba_3fda6b25,87,97.0,79.32,7.5141,0.0564,33.0,693.0,137
6bba_3fda6b25,88,97.0,79.32,7.5141,0.0564,33.0,693.0,129
6bba_3fda6b25,89,101.0,80.8,7.4381,0.0546,34.0,702.0,141
6bba_3fda6b25,90,100.0,81.54,7.3091,0.0551,34.0,696.0,134
6bba_3fda6b25,91,100.0,82.28,7.4256,0.0559,34.0,711.0,138
6bba_3fda6b25,92,100.0,81.54,7.5544,0.0564,34.0,716.0,150
6bba_3fda6b25,93,100.0,82.28,7.4446,0.0562,34.0,712.57,145
6bba_3fda6b25,94,103.0,85.25,7.1321,0.0534,34.0,711.0,144
6bba_3fda6b25,95,104.0,87.47,7.0651,0.0526,34.0,722.0,147
6bba_3fda6b25,96,104.0,86.73,7.2869,0.0527,34.0,736.0,155
6bba_3fda6b25,97,103.0,85.25,7.3198,0.0552,34.0,727.0,145
6bba_3fda6b25,98,106.0,86.73,7.2177,0.0535,35.0,732.0,146
6bba_3fda6b25,99,105.0,86.73,7.1255,0.0536,35.0,723.0,141
6bba_43fea39d,0,27.0,17.05,23.6955,0.1452,7.0,431.0,75
6bba_43fea39d,1,26.0,16.31,24.0367,0.15,7.0,418.0,85
6bba_43fea39d,2,26.0,16.31,23.6075,0.1516,7.0,411.0,86
6bba_43fea39d,3,26.0,17.05,22.2292,0.1495,7.0,405.0,97
6bba_43fea39d,4,26.0,17.05,22.2292,0.1495,7.0,405.0,98
6bba_43fea39d,5,26.0,16.31,23.6075,0.1509,7.0,411.0,84
6bba_43fea39d,6,26.0,16.31,23.9141,0.1492,7.0,416.0,80
6bba_43fea39d,7,26.0,17.05,22.1119,0.1445,6.0,403.0,91
6bba_43fea39d,8,25.0,17.05,22.0532,0.147,6.0,401.0,99
6bba_43fea39d,9,25.0,16.31,22.933,0.1504,6.0,399.0,93
6bba_43fea39d,10,25.0,16.31,22.8717,0.1496,6.0,398.0,97
6bba_43fea39d,11,25.0,16.31,22.3198,0.1473,6.0,389.0,92
6bba_43fea39d,12,25.0,16.31,24.2207,0.1438,6.0,420.0,73
6bba_43fea39d,13,25.0,15.57,24.8601,0.1455,6.0,412.0,75
6bba_43fea39d,14,25.0,16.31,23.3009,0.1485,6.0,405.0,80
6bba_43fea39d,15,25.0,16.31,24.3433,0.1484,6.0,422.0,74
6bba_43fea39d,16,25.0,16.31,24.2207,0.1507,6.0,420.0,84
6bba_43fea39d,17,25.0,16.31,24.2207,0.1507,6.0,420.0,84
6bba_43fea39d,18,25.0,16.31,22.3811,0.148,6.0,390.0,91
6bba_43fea39d,19,25.0,16.31,22.933,0.1474,6.0,399.0,84
6bba_43fea39d,20,25.0,16.31,22.4424,0.1454,6.0,391.0,77
6bba_43fea39d,21,25.0,15.57,24.5389,0.1419,6.0,407.0,66
6bba_43fea39d,22,25.0,15.57,24.5389,0.1419,6.0,407.0,64
6bba_43fea39d,23,25.0,15.57,25.374,0.1449,6.0,420.0,81
6bba_43fea39d,24,25.0,15.57,25.0528,0.1446,6.0,415.0,86
6bba_43fea39d,25,25.0,16.31,24.7725,0.1412,6.0,429.0,87
6bba_43fea39d,26,25.0,16.31,25.0791,0.1407,6.0,434.0,78
6bba_43fea39d,27,25.0,16.31,24.5886,0.1422,6.0,426.0,81
6bba_43fea39d,28,25.0,16.31,24.0367,0.1426,6.0,417.0,82
6bba_43fea39d,29,25.0,17.05,23.8714,0.1419,6.0,432.0,78
6bba_43fea39d,30,25.0,17.05,24.3738,0.1418,6.0,440.57,74
6bba_43fea39d,31,25.0,17.05,24.282,0.1397,6.0,439.0,81
6bba_43fea39d,32,25.0,17.05,25.3964,0.1384,6.0,458.0,68
6bba_43fea39d,33,25.0,17.05,24.9858,0.1435,6.0,451.0,81
6bba_43fea39d,34,25.0,17.05,25.3377,0.1421,6.0,457.0,79
6bba_43fea39d,35,25.0,16.31,25.8149,0.1447,6.0,446.0,77
6bba_43fea39d,36,25.0,16.31,26.2175,0.1394,6.0,452.57,61
6bba_43fea39d,37,25.0,16.31,24.9565,0.1409,6.0,432.0,80
6bba_43fea39d,38,25.0,16.31,24.4659,0.1397,6.0,424.0,77
6bba_43fea39d,39,25.0,16.31,23.1783,0.1393,6.0,403.0,84
6bba_43fea39d,40,25.0,15.57,24.7959,0.1407,6.0,411.0,86
6bba_43fea39d,41,25.0,15.57,24.0893,0.143,6.0,400.0,85
6bba_43fea39d,42,25.0,15.57,25.5025,0.1367,6.0,422.0,66
6bba_43fea39d,43,25.0,14.83,27.1149,0.1383,6.0,427.0,63
6bba_43fea39d,44,25.0,14.83,27.2498,0.1379,6.0,429.0,60
6bba_43fea39d,45,25.0,16.31,25.3244,0.1401,6.0,438.0,76
6bba_43fea39d,46,25.0,16.31,25.3244,0.1401,6.0,438.0,74
6bba_43fea39d,47,25.0,16.31,25.3244,0.1401,6.0,438.0,74
6bba_43fea39d,48,25.0,16.31,25.3244,0.1401,6.0,438.0,74
6bba_43fea39d,49,25.0,17.79,22.4833,0.1506,6.0,425.0,89
6bba_43fea39d,50,25.0,14.83,29.2058,0.1427,7.0,458.0,53
6bba_43fea39d,51,25.0,15.57,27.6224,0.1423,7.0,455.0,64
6bba_43fea39d,52,25.0,15.57,27.6224,0.1423,7.0,455.0,65
6bba_43fea39d,53,26.0,17.05,25.7814,0.1364,7.0,465.57,66
6bba_43fea39d,54,26.0,16.31,25.8763,0.1411,7.0,448.0,69
6bba_43fea39d,55,26.0,16.31,25.9989,0.143,7.0,450.0,67
6bba_43fea39d,56,27.0,17.79,26.3617,0.1373,7.0,496.0,64
6bba_43fea39d,57,27.0,17.05,27.2732,0.1379,7.0,492.0,60
6bba_43fea39d,58,27.0,17.79,27.1486,0.133,7.0,510.0,58
6bba_43fea39d,59,27.0,17.79,28.2166,0.1325,7.0,529.0,57
6bba_43fea39d,60,27.0,17.79,28.2166,0.1325,7.0,529.0,58
6bba_43fea39d,61,28.0,19.27,26.0461,0.1309,8.0,530.0,59
6bba_43fea39d,62,28.0,19.27,24.5414,0.1321,7.0,501.0,59
6bba_43fea39d,63,27.0,18.53,25.0914,0.1361,7.0,492.0,60
6bba_43fea39d,64,27.0,18.53,25.0914,0.1361,7.0,492.0,62
6bba_43fea39d,65,28.0,20.01,23.2328,0.1345,8.0,493.0,70
6bba_43fea39d,66,29.0,20.01,23.5825,0.1351,8.0,501.0,71
6bba_43fea39d,67,29.0,20.01,23.4326,0.1323,8.0,498.0,76
6bba_43fea39d,68,29.0,20.01,22.933,0.132,8.0,488.0,72
6bba_43fea39d,69,29.0,20.01,22.933,0.132,8.0,488.0,74
6bba_43fea39d,70,29.0,20.01,24.0322,0.1294,8.0,510.0,69
6bba_43fea39d,71,29.0,19.27,25.4234,0.1345,8.0,519.0,66
6bba_43fea39d,72,30.0,20.01,24.5318,0.1309,8.0,521.0,76
6bba_43fea39d,73,30.0,20.76,23.752,0.1315,8.0,523.0,73
6bba_43fea39d,74,30.0,20.76,23.5111,0.1317,9.0,518.0,73
6bba_43fea39d,75,30.0,20.01,24.4319,0.1298,9.0,519.0,67
6bba_43fea39d,76,30.0,20.01,24.4319,0.1298,9.0,519.0,68
6bba_43fea39d,77,30.0,21.5,21.7235,0.1263,9.0,497.0,81
6bba_43fea39d,78,31.0,22.24,20.8645,0.1215,9.0,495.0,73
6bba_43fea39d,79,31.0,21.5,21.5375,0.1213,9.0,494.0,66
6bba_43fea39d,80,31.0,21.5,20.8862,0.1227,9.0,480.0,74
6bba_43fea39d,81,31.0,21.5,21.1653,0.1214,9.0,486.0,70
6bba_43fea39d,82,31.0,21.5,21.3049,0.1221,9.0,489.0,70
6bba_43fea39d,83,31.0,22.24,20.3699,0.1173,9.0,484.0,70
6bba_43fea39d,84,31.0,20.76,23.3184,0.1197,10.0,515.0,62
6bba_43fea39d,85,31.0,20.76,23.4148,0.119,10.0,517.0,64
6bba_43fea39d,86,31.0,20.01,23.7324,0.1188,10.0,506.0,64
6bba_43fea39d,87,31.0,20.01,23.8823,0.1191,10.0,509.0,65
6bba_43fea39d,88,31.0,20.76,23.2221,0.1164,10.0,513.0,68
6bba_43fea39d,89,32.0,21.5,22.2352,0.1151,10.0,510.0,71
6bba_43fea39d,90,32.0,21.5,22.1422,0.1145,10.0,508.0,73
6bba_43fea39d,91,32.0,21.5,22.0026,0.1152,10.0,505.0,74
6bba_43fea39d,92,32.0,21.5,22.1422,0.1157,10.0,508.0,72
6bba_43fea39d,93,31.0,20.76,22.7403,0.1178,10.0,503.0,76
6bba_43fea39d,94,32.0,20.76,22.8366,0.1168,10.0,506.0,77
6bba_43fea39d,95,32.0,21.5,22.3283,0.1151,10.0,512.0,77
6bba_43fea39d,96,32.0,21.5,22.3283,0.1128,10.0,512.0,79
6bba_43fea39d,97,32.0,21.5,22.7934,0.1122,10.0,522.0,78
6bba_43fea39d,98,32.0,21.5,21.8166,0.1156,11.0,501.0,81
6bba_43fea39d,99,32.0,21.5,21.6305,0.1139,11.0,497.0,80
6bba_474be664,0,807.0,773.91,3.3479,0.0098,101.0,3398.0,313
6bba_474be664,1,817.0,789.47,3.4213,0.0103,101.0,3518.0,321
6bba_474be664,2,824.0,787.99,3.2957,0.009,103.0,3421.0,318
6bba_474be664,3,833.0,793.18,3.2257,0.008,104.0,3391.57,317
6bba_474be664,4,833.0,793.18,3.2257,0.008,104.0,3391.57,298
6bba_474be664,5,843.0,801.33,3.176,0.0072,108.0,3388.0,334
6bba_474be664,6,852.0,801.33,3.1348,0.0068,109.0,3364.0,336
6bba_474be664,7,860.0,799.85,3.1406,0.0068,111.0,3372.0,333
6bba_474be664,8,872.0,799.85,3.1056,0.0063,113.0,3356.0,319
6bba_474be664,9,878.0,798.37,3.1489,0.007,114.0,3392.0,339
6bba_474be664,10,883.0,795.4,3.0689,0.0059,115.0,3324.0,366
6bba_474be664,11,888.0,792.44,3.0879,0.006,115.0,3335.0,364
6bba_474be664,12,887.0,797.63,3.0829,0.006,117.0,3346.0,356
6bba_474be664,13,890.0,805.04,3.0309,0.0053,117.0,3330.0,357
6bba_474be664,14,894.0,794.66,3.0032,0.005,119.0,3280.57,367
6bba_474be664,15,900.0,805.78,2.9648,0.0047,117.0,3289.0,386
6bba_474be664,16,912.0,821.35,3.0328,0.0053,120.0,3403.0,377
6bba_474be664,17,913.0,819.87,2.948,0.0045,123.0,3330.0,377
6bba_474be664,18,905.0,826.54,2.9443,0.0044,117.0,3338.57,375
6bba_474be664,19,905.0,808.01,2.9678,0.0047,123.0,3303.0,362
6bba_474be664,20,900.0,810.97,3.0198,0.0052,121.0,3349.0,341
6bba_474be664,21,894.0,808.75,3.106,0.0061,122.0,3406.0,365
6bba_474be664,22,903.0,829.5,3.1754,0.0072,122.0,3537.0,351
6bba_474be664,23,908.0,831.73,3.0834,0.006,122.0,3472.57,347
6bba_474be664,24,892.0,814.68,3.1264,0.0063,123.0,3439.0,347
6bba_474be664,25,895.0,821.35,3.1387,0.0064,124.0,3473.0,344
6bba_474be664,26,893.0,817.64,3.1469,0.0066,123.0,3466.0,367
6bba_474be664,27,895.0,816.16,3.1906,0.0073,123.0,3499.0,353
6bba_474be664,28,901.0,816.9,3.2305,0.0078,124.0,3540.0,360
6bba_474be664,29,898.0,815.42,3.2168,0.0077,125.0,3521.0,337
6bba_474be664,30,907.0,824.31,3.1063,0.0063,125.0,3467.57,404
6bba_474be664,31,910.0,816.16,3.0864,0.006,127.0,3429.0,380
6bba_474be664,32,907.0,805.04,3.1502,0.0071,128.0,3443.0,377
6bba_474be664,33,893.0,804.3,3.1444,0.0071,127.0,3422.0,377
6bba_474be664,34,894.0,799.85,3.1818,0.0077,130.0,3439.0,357
6bba_474be664,35,905.0,811.71,3.3078,0.0095,129.0,3590.0,396
6bba_474be664,36,926.0,830.24,3.4267,0.0109,130.0,3771.0,396
6bba_474be664,37,916.0,818.38,3.4397,0.0108,131.0,3731.0,373
6bba_474be664,38,914.0,829.5,3.4671,0.0113,132.0,3790.0,380
6bba_474be664,39,923.0,834.69,3.3785,0.0101,133.0,3743.0,366
6bba_474be664,40,909.0,825.06,3.3186,0.0095,133.0,3647.0,376
6bba_474be664,41,909.0,825.06,3.3186,0.0095,133.0,3647.0,363
6bba_474be664,42,935.0,848.04,3.3654,0.0101,139.0,3789.0,401
6bba_474be664,43,937.0,839.14,3.3475,0.0102,141.0,3746.0,387
6bba_474be664,44,931.0,833.21,3.3413,0.0099,141.0,3715.0,392
6bba_474be664,45,927.0,830.24,3.281,0.009,140.0,3651.0,401
6bba_474be664,46,917.0,822.09,3.3354,0.0098,141.0,3659.0,388
6bba_474be664,47,938.0,830.24,3.2244,0.0083,144.0,3615.0,389
6bba_474be664,48,938.0,847.29,3.2397,0.0083,141.0,3683.0,401
6bba_474be664,49,938.0,847.29,3.2397,0.0083,141.0,3683.0,375
6bba_474be664,50,940.0,843.59,3.2143,0.0079,140.0,3651.57,392
6bba_474be664,51,939.0,844.33,3.2262,0.0081,139.0,3663.0,411
6bba_474be664,52,939.0,835.43,3.2313,0.0083,140.0,3638.57,398
6bba_474be664,53,941.0,842.85,3.1512,0.0072,142.0,3597.0,391
6bba_474be664,54,943.0,855.45,3.1218,0.0067,143.0,3613.57,381
6bba_474be664,55,938.0,857.67,3.0968,0.0062,141.0,3594.0,398
6bba_474be664,56,940.0,856.19,3.1313,0.0066,144.0,3621.0,401
6bba_474be664,57,944.0,851.74,3.042,0.0055,146.0,3535.0,388
6bba_474be664,58,937.0,850.26,3.0732,0.006,143.0,3550.0,377
6bba_474be664,59,930.0,851.0,3.1011,0.0064,143.0,3569.0,382
6bba_474be664,60,929.0,850.26,3.0779,0.0059,143.0,3546.0,399
6bba_474be664,61,931.0,853.97,3.0048,0.0051,141.0,3497.0,379
6bba_474be664,62,920.0,845.81,3.0794,0.006,143.0,3524.57,402
6bba_474be664,63,913.0,839.88,3.0702,0.006,145.0,3491.57,385
6bba_474be664,64,908.0,858.41,3.1302,0.007,148.0,3595.0,386
6bba_474be664,65,901.0,848.04,3.1673,0.0072,146.0,3587.0,370
6bba_474be664,66,894.0,847.29,3.2114,0.008,145.0,3615.0,358
6bba_474be664,67,893.0,850.26,3.2273,0.0084,144.0,3637.0,342
6bba_474be664,68,891.0,836.92,3.2691,0.0089,146.0,3627.0,340
6bba_474be664,69,886.0,829.5,3.2405,0.0083,146.0,3574.0,348
6bba_474be664,70,884.0,845.07,3.337,0.0095,147.0,3704.0,356
6bba_474be664,71,879.0,839.14,3.2969,0.0092,146.0,3645.57,344
6bba_474be664,72,878.0,841.36,3.2906,0.009,150.0,3646.57,359
6bba_474be664,73,878.0,841.36,3.2906,0.009,150.0,3646.57,347
6bba_474be664,74,884.0,849.52,3.2407,0.0085,147.0,3637.0,373
6bba_474be664,75,883.0,851.0,3.168,0.0074,147.0,3579.0,331
6bba_474be664,76,885.0,851.74,3.1606,0.0071,147.0,3577.0,330
6bba_474be664,77,885.0,849.52,3.1218,0.0065,146.0,3537.0,339
6bba_474be664,78,887.0,853.22,3.1059,0.0065,146.0,3537.0,365
6bba_474be664,79,880.0,853.97,3.1512,0.007,149.0,3571.0,352
6bba_474be664,80,873.0,851.0,3.1504,0.007,149.0,3554.0,345
6bba_474be664,81,862.0,853.97,3.2015,0.0079,149.0,3596.0,336
6bba_474be664,82,862.0,853.97,3.2015,0.0079,149.0,3596.0,337
6bba_474be664,83,862.0,853.97,3.2015,0.0079,149.0,3596.0,337
6bba_474be664,84,862.0,853.97,3.2015,0.0079,149.0,3596.0,337
6bba_474be664,85,851.0,856.19,3.2341,0.009,152.0,3620.0,347
6bba_474be664,86,845.0,850.26,3.2214,0.0086,150.0,3584.0,299
6bba_474be664,87,846.0,854.71,3.1707,0.0078,151.0,3556.0,291
6bba_474be664,88,833.0,845.07,3.1879,0.008,150.0,3527.0,299
6bba_474be664,89,823.0,841.36,3.2008,0.0083,148.0,3516.0,294
6bba_474be664,90,821.0,850.26,3.1967,0.0082,148.0,3539.0,315
6bba_474be664,91,819.0,850.26,3.1931,0.0082,146.0,3534.0,306
6bba_474be664,92,820.0,849.52,3.2242,0.0086,146.0,3559.0,310
6bba_474be664,93,838.0,876.95,3.234,0.0089,146.0,3674.0,324
6bba_474be664,94,838.0,876.95,3.234,0.0089,146.0,3674.0,304
6bba_474be664,95,832.0,894.74,3.2948,0.0097,146.0,3780.0,334
6bba_474be664,96,828.0,885.1,3.2957,0.0099,145.0,3745.0,307
6bba_474be664,97,824.0,889.55,3.3039,0.0099,144.0,3763.0,313
6bba_474be664,98,836.0,890.29,3.2614,0.0092,145.0,3739.57,314
6bba_474be664,99,829.0,891.03,3.2996,0.0099,142.0,3769.0,305
6bba_48816121,0,332.0,234.25,4.0043,0.0197,53.0,1270.0,323
6bba_48816121,1,328.0,232.02,4.0341,0.0193,53.0,1264.0,324
6bba_48816121,2,328.0,232.77,4.0083,0.0191,52.0,1261.0,316
6bba_48816121,3,328.0,232.77,3.9181,0.0176,51.0,1240.0,316
6bba_48816121,4,331.0,232.02,3.9331,0.0179,51.0,1243.57,314
6bba_48816121,5,335.0,234.99,3.881,0.0174,52.0,1247.0,329
6bba_48816121,6,331.0,232.77,3.888,0.0173,51.0,1236.0,327
6bba_48816121,7,327.0,231.28,3.9735,0.0184,50.0,1246.0,323
6bba_48816121,8,329.0,231.28,3.9586,0.0184,50.0,1244.57,312
6bba_48816121,9,324.0,229.8,3.9556,0.0188,50.0,1233.0,317
6bba_48816121,10,323.0,228.32,3.9725,0.0187,49.0,1230.0,322
6bba_48816121,11,325.0,230.54,3.9342,0.018,49.0,1232.0,327
6bba_48816121,12,319.0,230.54,3.9342,0.0185,48.0,1226.0,329
6bba_48816121,13,322.0,227.58,3.902,0.0178,49.0,1210.0,331
6bba_48816121,14,316.0,226.09,3.963,0.0188,48.0,1212.0,321
6bba_48816121,15,307.0,221.65,3.9864,0.0188,47.0,1190.57,313
6bba_48816121,16,302.0,223.13,3.9663,0.019,47.0,1187.0,317
6bba_48816121,17,303.0,226.09,3.9364,0.0184,47.0,1193.0,322
6bba_48816121,18,297.0,225.35,4.0159,0.0195,47.0,1202.0,310
6bba_48816121,19,290.0,218.68,4.0561,0.0198,46.0,1177.0,308
6bba_48816121,20,290.0,220.16,4.0425,0.0197,46.0,1180.0,305
6bba_48816121,21,287.0,218.68,4.0836,0.0193,45.0,1180.0,304
6bba_48816121,22,284.0,221.65,3.9748,0.0186,45.0,1165.0,298
6bba_48816121,23,283.0,221.65,3.9252,0.0177,44.0,1153.0,301
6bba_48816121,24,278.0,222.39,3.8806,0.0172,43.0,1141.0,302
6bba_48816121,25,280.0,222.39,3.9391,0.0179,44.0,1156.0,301
6bba_48816121,26,276.0,222.39,3.9436,0.0184,43.0,1153.0,301
6bba_48816121,27,273.0,220.9,3.97,0.019,42.0,1150.0,303
