dataset,pair_type,distance_um,cos_similarity,accel_norm_um,speed_ratio
6bba_5f89039d,FP_Noise_Link (TP->FP),5.9982095,-0.7237427,7.9712005,2.4273121
6bba_ae82a791,True_Cell_Link (TP->TP),0.0,0.0,0.0,0.0
6bba_ae82a791,FP_Noise_Link (TP->FP),6.080193,0.0,6.080193,608019.3
6bba_d2b9fc0c,True_Cell_Link (TP->TP),3.2752922,0.9760877,0.9084026,1.2440287
6bba_d2b9fc0c,FP_Noise_Link (TP->FP),3.9804208,-0.7559289,6.21443,1.5118521
6bba_b329af44,True_Cell_Link (TP->TP),2.0714767,0.19611602,2.0714767,2.5494783
6bba_b329af44,FP_Noise_Link (TP->FP),5.984436,0.20365323,5.873088,7.365369
6bba_085bf656,True_Cell_Link (TP->TP),2.3688242,0.7231565,1.8616713,0.9106382
6bba_085bf656,FP_Noise_Link (TP->FP),4.875,0.15617375,5.1547346,1.8740779
44b6_7e557709,True_Cell_Link (TP->TP),1.7235727,-0.57735014,3.3003907,0.86602104
44b6_7e557709,FP_Noise_Link (TP->FP),3.5648293,-0.9770083,5.5255976,1.7911731
6bba_57b7cc1e,True_Cell_Link (TP->TP),0.5745243,0.4703603,5.8590207,0.09407194
6bba_57b7cc1e,FP_Noise_Link (TP->FP),6.9893894,-0.69594103,12.065009,1.1444346
44b6_a2bb48bb,True_Cell_Link (TP->TP),2.2980971,0.19611607,2.4711223,1.5689185
44b6_a2bb48bb,FP_Noise_Link (TP->FP),2.3688242,-0.9037376,3.74544,1.6172041
6bba_1d0d8384,True_Cell_Link (TP->TP),4.487178,0.64018416,4.1429534,7.810113
6bba_1d0d8384,FP_Noise_Link (TP->FP),3.4946947,-0.9863934,4.0625,6.0826564
44b6_87bba6c4,True_Cell_Link (TP->TP),4.1429534,0.9647637,2.4375,2.2803383
44b6_87bba6c4,FP_Noise_Link (TP->FP),4.1628237,0.0,4.542013,2.2912753
6bba_f20478e9,True_Cell_Link (TP->TP),6.21443,0.0,6.21443,621443.0
6bba_f20478e9,FP_Noise_Link (TP->FP),4.5961943,0.0,4.5961943,459619.44
6bba_ae82a791,True_Cell_Link (TP->TP),2.3688242,-0.12126779,3.4946947,1.0307719
6bba_ae82a791,FP_Noise_Link (TP->FP),5.5255976,0.8837878,3.65625,2.4044125
6bba_e16ffc58,True_Cell_Link (TP->TP),1.2846752,0.03922322,3.4710016,0.39223105
6bba_e16ffc58,FP_Noise_Link (TP->FP),2.6012692,0.7167259,2.2980971,0.7942074
6bba_a90a0b9c,True_Cell_Link (TP->TP),0.40625,-0.23570193,1.8616713,0.23570089
6bba_a90a0b9c,FP_Noise_Link (TP->FP),5.915089,0.9389096,4.337563,3.4318569
6bba_6feeb0b1,True_Cell_Link (TP->TP),0.5745243,0.5546997,1.8168052,0.27734876
6bba_6feeb0b1,FP_Noise_Link (TP->FP),3.6336105,-0.8770579,5.540511,1.7541076
6bba_07477033,True_Cell_Link (TP->TP),1.6750116,-0.97182506,3.3745658,0.9718197
6bba_07477033,FP_Noise_Link (TP->FP),6.345828,-0.573393,7.4688153,3.6817658
6bba_718b21f9,True_Cell_Link (TP->TP),3.65625,0.8888887,2.3337286,2.2499862
6bba_718b21f9,FP_Noise_Link (TP->FP),4.8239512,0.16843037,4.8239512,2.9685671
44b6_8f5ab931,True_Cell_Link (TP->TP),1.21875,0.9999995,0.40625,0.74999535
44b6_8f5ab931,FP_Noise_Link (TP->FP),6.809991,-0.9544799,8.375058,4.1907377
6bba_786893ac,True_Cell_Link (TP->TP),0.9084026,0.0,0.9084026,90840.266
6bba_786893ac,FP_Noise_Link (TP->FP),6.95388,0.0,6.95388,695388.0
44b6_1d530831,True_Cell_Link (TP->TP),2.1877232,-0.393919,2.4711223,3.8078198
44b6_1d530831,FP_Noise_Link (TP->FP),6.201137,0.23162046,6.09375,10.793328
6bba_d3da753b,True_Cell_Link (TP->TP),2.6328008,0.99999994,0.0,0.9999962
6bba_d3da753b,FP_Noise_Link (TP->FP),5.2656016,0.61904764,4.1825995,1.9999924
6bba_2646afc7,True_Cell_Link (TP->TP),0.40625,0.0,1.6750116,0.24999847
6bba_2646afc7,FP_Noise_Link (TP->FP),5.7452426,-0.56568533,6.7978625,3.5355122
6bba_f17befbc,True_Cell_Link (TP->TP),0.0,0.0,0.8125,0.0
6bba_f17befbc,FP_Noise_Link (TP->FP),5.138701,0.0,5.2025385,6.324477
6bba_fc83837d,True_Cell_Link (TP->TP),2.4711223,0.78422886,1.7235727,0.90676135
6bba_fc83837d,FP_Noise_Link (TP->FP),6.7000465,0.07231014,7.048174,2.4585361
6bba_1d0d8384,True_Cell_Link (TP->TP),2.03125,-0.37139058,3.4946947,0.92847246
6bba_1d0d8384,FP_Noise_Link (TP->FP),5.3895154,0.39192474,4.9589133,2.4635158
6bba_20852818,True_Cell_Link (TP->TP),8.617864,0.0,8.617864,861786.4
6bba_20852818,FP_Noise_Link (TP->FP),6.1342406,0.0,6.1342406,613424.06
6bba_6ca87370,True_Cell_Link (TP->TP),0.0,0.0,1.4647552,0.0
6bba_6ca87370,FP_Noise_Link (TP->FP),3.0671203,0.25715137,3.0400965,2.093933
6bba_bbb708ca,True_Cell_Link (TP->TP),0.9084026,-0.31622747,1.6750116,0.7905625
6bba_bbb708ca,FP_Noise_Link (TP->FP),6.4105167,0.85141027,5.4655347,5.5789294
6bba_7b5d3b2c,True_Cell_Link (TP->TP),0.9084026,0.9486815,0.40625,1.5811112
6bba_7b5d3b2c,FP_Noise_Link (TP->FP),5.6875,-0.5050761,5.9982095,9.899322
6bba_bb9f20c3,True_Cell_Link (TP->TP),1.21875,0.7453558,1.9902104,0.44721195
6bba_bb9f20c3,FP_Noise_Link (TP->FP),5.8166146,0.11452743,6.1342406,2.134367
6bba_207c6aaf,True_Cell_Link (TP->TP),7.3687077,0.9901658,2.3337286,1.416365
6bba_207c6aaf,FP_Noise_Link (TP->FP),5.2025385,-0.99999994,10.405077,0.9999981
44b6_3a861e03,True_Cell_Link (TP->TP),2.5693505,0.59999985,2.0714767,1.9999844
44b6_3a861e03,FP_Noise_Link (TP->FP),4.450246,-0.46188015,5.170718,3.4640749
6bba_61dd1e0d,True_Cell_Link (TP->TP),3.65625,0.0,3.65625,365625.0
6bba_61dd1e0d,FP_Noise_Link (TP->FP),3.8325548,0.0,3.8325548,383255.5
44b6_12dfb391,True_Cell_Link (TP->TP),0.8125,-0.40824804,2.4375,0.40824625
44b6_12dfb391,FP_Noise_Link (TP->FP),5.5850143,-0.20786983,6.306696,2.806229
44b6_949adeb1,True_Cell_Link (TP->TP),2.3337286,0.0,3.4946947,0.89714646
44b6_949adeb1,FP_Noise_Link (TP->FP),6.306696,-0.291741,7.49088,2.4244595
6bba_6feeb0b1,True_Cell_Link (TP->TP),1.2846752,0.31622714,1.21875,3.1621995
6bba_6feeb0b1,FP_Noise_Link (TP->FP),6.9420033,-0.70224667,7.2330756,17.087587
6bba_3c5691b6,True_Cell_Link (TP->TP),1.6750116,0.0,1.6750116,167501.17
6bba_3c5691b6,FP_Noise_Link (TP->FP),5.28125,0.0,5.28125,528125.0
6bba_78a7bd97,True_Cell_Link (TP->TP),3.6336105,0.7071067,2.8726213,2.8284051
6bba_78a7bd97,FP_Noise_Link (TP->FP),6.7491317,0.19034673,6.625737,5.2535295
6bba_d3da753b,True_Cell_Link (TP->TP),3.65625,0.44444436,3.3003907,2.9999754
6bba_d3da753b,FP_Noise_Link (TP->FP),4.542013,-0.4472135,5.2025385,3.7267494
6bba_1d0d8384,True_Cell_Link (TP->TP),1.8168052,0.6984301,1.8616713,0.6984276
6bba_1d0d8384,FP_Noise_Link (TP->FP),5.04143,-0.1636029,6.0393405,1.938058
6bba_07477033,True_Cell_Link (TP->TP),1.2846752,-0.447213,1.625,2.236029
6bba_07477033,FP_Noise_Link (TP->FP),3.3745658,0.7661305,2.9575446,5.873567
6bba_8b7818bf,True_Cell_Link (TP->TP),1.6750116,-0.1714984,1.8616713,2.915425
6bba_8b7818bf,FP_Noise_Link (TP->FP),4.337563,0.0,4.3754463,7.5497026
6bba_f1fde7e0,True_Cell_Link (TP->TP),0.0,0.0,2.03125,0.0
6bba_f1fde7e0,FP_Noise_Link (TP->FP),6.306696,-0.6183903,7.7294335,3.1048195
6bba_7f87b3d8,True_Cell_Link (TP->TP),2.9295104,0.77253926,1.8616713,1.339062
6bba_7f87b3d8,FP_Noise_Link (TP->FP),3.8325548,-0.17715298,4.7376485,1.7518383
6bba_43fea39d,True_Cell_Link (TP->TP),1.1490486,0.57186264,4.9589133,0.20794973
6bba_43fea39d,FP_Noise_Link (TP->FP),3.3003907,-0.20814689,7.001186,0.5972901
6bba_13f19531,True_Cell_Link (TP->TP),3.4471455,0.40291145,3.8325548,0.9669848
6bba_13f19531,FP_Noise_Link (TP->FP),3.5648293,-0.8311687,6.822098,0.9999972
6bba_2819ca14,True_Cell_Link (TP->TP),2.5693505,0.94868314,0.9084026,1.2649047
6bba_2819ca14,FP_Noise_Link (TP->FP),3.9804208,-0.8164965,5.759588,1.9595821
6bba_8b7818bf,True_Cell_Link (TP->TP),0.0,0.0,2.1877232,0.0
6bba_8b7818bf,FP_Noise_Link (TP->FP),4.542013,0.6643638,3.4946947,2.0761275
6bba_edf14583,True_Cell_Link (TP->TP),2.03125,0.7786073,3.172914,0.45267773
6bba_edf14583,FP_Noise_Link (TP->FP),4.542013,0.31581274,5.28125,1.0122182
6bba_9a41d029,True_Cell_Link (TP->TP),2.0714767,-0.7893518,2.84375,2.2803257
6bba_9a41d029,FP_Noise_Link (TP->FP),1.6750116,0.10846516,1.8168052,1.8438885
6bba_3a1849c2,True_Cell_Link (TP->TP),0.8125,0.0,0.9084026,1.9999506
6bba_3a1849c2,FP_Noise_Link (TP->FP),3.6787503,-0.33129436,3.8325548,9.055162
6bba_907271db,True_Cell_Link (TP->TP),0.9084026,0.5333331,2.3688242,0.33333212
6bba_907271db,FP_Noise_Link (TP->FP),6.8582892,0.56513375,5.773897,2.5166023
6bba_48816121,True_Cell_Link (TP->TP),2.6328008,0.74641997,2.1877232,0.8038345
6bba_48816121,FP_Noise_Link (TP->FP),5.2025385,-0.67798394,7.8038077,1.5884148
6bba_05db0fb1,True_Cell_Link (TP->TP),1.8616713,0.0,1.8616713,186167.14
6bba_05db0fb1,FP_Noise_Link (TP->FP),6.201137,0.0,6.201137,620113.75
44b6_3a861e03,True_Cell_Link (TP->TP),1.4647552,0.5546993,1.2846752,3.6054623
44b6_3a861e03,FP_Noise_Link (TP->FP),5.540511,-0.5132647,5.759588,13.637845
6bba_09961292,True_Cell_Link (TP->TP),0.40625,0.44721237,0.8125,0.44720867
6bba_09961292,FP_Noise_Link (TP->FP),6.7491317,-0.5383818,7.2785673,7.429588
6bba_bb9f20c3,True_Cell_Link (TP->TP),4.1825995,0.64764833,3.25,2.0191293
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.625737,0.3607395,6.1878157,3.1985419
6bba_ebdf3b34,True_Cell_Link (TP->TP),2.6328008,0.9819803,0.5745243,1.1456388
6bba_ebdf3b34,FP_Noise_Link (TP->FP),5.7019906,-0.50379264,7.1412234,2.4811683
6bba_bb9f20c3,True_Cell_Link (TP->TP),4.667457,-0.66149503,6.201137,2.2978137
6bba_bb9f20c3,FP_Noise_Link (TP->FP),3.9804208,-0.16329929,4.7550344,1.9595821
6bba_87289e13,True_Cell_Link (TP->TP),8.797915,0.0,8.797915,879791.56
6bba_87289e13,FP_Noise_Link (TP->FP),5.04143,0.0,5.04143,504143.0
6bba_767a1e17,True_Cell_Link (TP->TP),8.4437475,0.9467292,6.7491317,4.6475544
6bba_767a1e17,FP_Noise_Link (TP->FP),6.7491317,-0.91524917,8.4437475,3.7148144
6bba_55b7eebe,True_Cell_Link (TP->TP),0.0,0.0,0.0,0.0
6bba_55b7eebe,FP_Noise_Link (TP->FP),6.9420033,0.0,6.9420033,694200.3
44b6_d29c9ab2,True_Cell_Link (TP->TP),0.8125,0.0,1.9902104,0.44721112
44b6_d29c9ab2,FP_Noise_Link (TP->FP),5.915089,-0.43000656,6.894291,3.2557461
6bba_05db0fb1,True_Cell_Link (TP->TP),2.6012692,0.77302045,1.8616713,2.2638264
6bba_05db0fb1,FP_Noise_Link (TP->FP),5.6584077,-0.1015346,5.8871217,4.9243855
6bba_edf14583,True_Cell_Link (TP->TP),0.8125,-0.707106,1.8168052,0.7071006
6bba_edf14583,FP_Noise_Link (TP->FP),6.9420033,-0.24828172,7.3125,6.04147
6bba_bb9f20c3,True_Cell_Link (TP->TP),0.0,0.0,0.9084026,0.0
6bba_bb9f20c3,FP_Noise_Link (TP->FP),4.2413745,0.0,4.337563,4.6689954
6bba_8b7818bf,True_Cell_Link (TP->TP),0.40625,0.44721237,0.8125,0.44720867
6bba_8b7818bf,FP_Noise_Link (TP->FP),4.5961943,0.6324554,4.082762,5.0595884
44b6_ddf577ad,True_Cell_Link (TP->TP),1.4647552,0.8320499,0.8125,1.2018405
44b6_ddf577ad,FP_Noise_Link (TP->FP),4.0010986,-0.9138113,5.138701,3.2829258
6bba_bb9f20c3,True_Cell_Link (TP->TP),2.4375,-0.66666645,3.3745658,1.9999835
6bba_bb9f20c3,FP_Noise_Link (TP->FP),5.2656016,0.7715167,4.3942657,4.320458
6bba_718b21f9,True_Cell_Link (TP->TP),0.40625,-0.31622714,1.4647552,0.31622532
6bba_718b21f9,FP_Noise_Link (TP->FP),4.614113,-0.3619499,5.2183757,3.591629
6bba_c328f2fd,True_Cell_Link (TP->TP),7.71875,0.21821788,7.534815,4.1461177
6bba_c328f2fd,FP_Noise_Link (TP->FP),5.540511,0.656021,4.542013,2.9760792
6bba_5dfe9ad1,True_Cell_Link (TP->TP),0.0,0.0,1.6750116,0.0
6bba_5dfe9ad1,FP_Noise_Link (TP->FP),5.2025385,0.53028774,4.542013,3.105953
6bba_ed9377fd,True_Cell_Link (TP->TP),1.6750116,0.1714984,1.6750116,2.915425
6bba_ed9377fd,FP_Noise_Link (TP->FP),5.2656016,0.65465343,4.9087377,9.164991
6bba_9a41d029,True_Cell_Link (TP->TP),2.1877232,0.5813181,1.8168052,2.4082923
6bba_9a41d029,FP_Noise_Link (TP->FP),6.397631,-0.7383503,7.094851,7.042649
6bba_2646afc7,True_Cell_Link (TP->TP),1.21875,0.4082481,1.8616713,0.61236936
6bba_2646afc7,FP_Noise_Link (TP->FP),5.873088,0.3671086,5.4655347,2.9509735
44b6_97725144,True_Cell_Link (TP->TP),4.9589133,-0.3113081,5.915089,2.4412992
44b6_97725144,FP_Noise_Link (TP->FP),4.487178,0.59753585,3.65625,2.2090614
6bba_f17befbc,True_Cell_Link (TP->TP),0.40625,0.9486815,0.9084026,0.31622532
6bba_f17befbc,FP_Noise_Link (TP->FP),5.915089,0.9121817,4.772357,4.60431
6bba_2819ca14,True_Cell_Link (TP->TP),1.2846752,0.16274667,5.4655347,0.23249483
6bba_2819ca14,FP_Noise_Link (TP->FP),6.4105167,-0.0698885,8.750893,1.160147
44b6_12dfb391,True_Cell_Link (TP->TP),0.40625,-0.7071037,0.9084026,0.70709443
44b6_12dfb391,FP_Noise_Link (TP->FP),6.894291,-0.33333325,7.1064725,11.99979
6bba_ebdf3b34,True_Cell_Link (TP->TP),3.0671203,0.66226566,2.8145826,7.549649
6bba_ebdf3b34,FP_Noise_Link (TP->FP),5.8166146,0.20952901,5.7452426,14.317468
6bba_2819ca14,True_Cell_Link (TP->TP),3.0671203,0.35337085,2.9295104,1.831093
6bba_2819ca14,FP_Noise_Link (TP->FP),6.5505843,0.42115974,6.0393405,3.910746
6bba_87289e13,True_Cell_Link (TP->TP),5.6875,0.9641217,1.8616713,1.2942975
6bba_87289e13,FP_Noise_Link (TP->FP),6.6007814,-0.14793755,8.453515,1.5021318
6bba_062c8d37,True_Cell_Link (TP->TP),0.40625,0.44721237,0.8125,0.44720867
6bba_062c8d37,FP_Noise_Link (TP->FP),5.5255976,-0.19727874,5.773897,6.0826955
6bba_5a4d9360,True_Cell_Link (TP->TP),2.1877232,0.92847645,0.8125,1.0770277
6bba_5a4d9360,FP_Noise_Link (TP->FP),6.21443,0.48375311,5.5255976,3.0593965
6bba_b204cac7,True_Cell_Link (TP->TP),2.2980971,0.6708203,1.9902104,0.8944238
6bba_b204cac7,FP_Noise_Link (TP->FP),6.397631,-0.6425754,8.285907,2.4899702
6bba_5c039895,True_Cell_Link (TP->TP),2.3337286,0.0,3.2752922,1.0155003
6bba_5c039895,FP_Noise_Link (TP->FP),4.0625,0.424264,3.7233427,1.7677592
6bba_ebff6e76,True_Cell_Link (TP->TP),3.65625,-0.045360915,4.2413745,1.837108
6bba_ebff6e76,FP_Noise_Link (TP->FP),5.04143,0.7237468,3.8540258,2.5331013
6bba_87289e13,True_Cell_Link (TP->TP),8.285907,0.9900437,3.7233427,1.775247
6bba_87289e13,FP_Noise_Link (TP->FP),2.9295104,-0.6759263,6.9893894,0.62764454
6bba_96833384,True_Cell_Link (TP->TP),4.487178,0.93124276,2.1877232,1.6465392
6bba_96833384,FP_Noise_Link (TP->FP),6.5505843,-0.6656402,8.608283,2.403692
44b6_8cc6506c,True_Cell_Link (TP->TP),0.9084026,-0.799999,1.7235727,0.999989
44b6_8cc6506c,FP_Noise_Link (TP->FP),6.894291,-0.10540924,7.048174,7.5893826
6bba_b329af44,True_Cell_Link (TP->TP),2.03125,0.99999875,1.625,4.999877
6bba_b329af44,FP_Noise_Link (TP->FP),2.3688242,0.5144952,2.1877232,5.830808
6bba_789f8168,True_Cell_Link (TP->TP),6.21443,0.9708964,3.5648293,0.67017555
6bba_789f8168,FP_Noise_Link (TP->FP),5.6584077,0.83353937,5.5255976,0.6102131
44b6_7e557709,True_Cell_Link (TP->TP),2.3337286,-0.53339636,3.5648293,1.3539985
44b6_7e557709,FP_Noise_Link (TP->FP),2.3688242,0.08084519,2.8145826,1.3743606
6bba_32db13fc,True_Cell_Link (TP->TP),5.2025385,0.9515226,3.0671203,2.2292721
6bba_32db13fc,FP_Noise_Link (TP->FP),2.7252078,-0.70064896,4.667457,1.1677434
6bba_6feeb0b1,True_Cell_Link (TP->TP),1.6750116,0.9701411,1.2846752,4.123004
6bba_6feeb0b1,FP_Noise_Link (TP->FP),4.6851034,-0.5202657,4.9087377,11.532278
6bba_6ca87370,True_Cell_Link (TP->TP),2.1877232,0.13130641,3.3745658,0.7615746
6bba_6ca87370,FP_Noise_Link (TP->FP),2.03125,-0.0848528,3.65625,0.7071043
6bba_d1acb6ff,True_Cell_Link (TP->TP),4.2413745,0.96174526,2.03125,0.7382399
6bba_d1acb6ff,FP_Noise_Link (TP->FP),5.7019906,-0.010075854,8.13515,0.99246997
6bba_b204cac7,True_Cell_Link (TP->TP),1.6750116,-0.8574927,3.2752922,0.9718197
6bba_b204cac7,FP_Noise_Link (TP->FP),5.5850143,-0.7715166,7.001186,3.2403517
44b6_12dfb391,True_Cell_Link (TP->TP),0.40625,0.0,1.7235727,0.24253418
44b6_12dfb391,FP_Noise_Link (TP->FP),6.080193,0.7130241,5.025035,3.629919
6bba_e16ffc58,True_Cell_Link (TP->TP),5.3433843,0.8482235,4.02167,3.190039
6bba_e16ffc58,FP_Noise_Link (TP->FP),3.4946947,-0.19735932,4.1628237,2.0863578
6bba_d3da753b,True_Cell_Link (TP->TP),3.9177332,0.5511187,3.6336105,1.045998
6bba_d3da753b,FP_Noise_Link (TP->FP),5.2183757,-0.7008525,8.285907,1.3932574
6bba_3a1849c2,True_Cell_Link (TP->TP),1.6750116,0.0,1.6750116,167501.17
6bba_3a1849c2,FP_Noise_Link (TP->FP),3.0400965,0.0,3.0400965,304009.66
44b6_d29c9ab2,True_Cell_Link (TP->TP),0.9084026,0.39035982,1.7235727,0.48794743
44b6_d29c9ab2,FP_Noise_Link (TP->FP),4.614113,0.90301156,3.0400965,2.4784653
44b6_d78e09d9,True_Cell_Link (TP->TP),2.6012692,0.21688318,3.2752922,0.9880198
44b6_d78e09d9,FP_Noise_Link (TP->FP),5.6584077,0.19941004,5.7452426,2.1491888
6bba_b329af44,True_Cell_Link (TP->TP),1.2846752,0.2940858,3.3500233,0.36760622
6bba_b329af44,FP_Noise_Link (TP->FP),3.3500233,0.25374773,4.1825995,0.9585998
44b6_87bba6c4,True_Cell_Link (TP->TP),3.3003907,-0.20571762,5.9982095,0.75429636
44b6_87bba6c4,FP_Noise_Link (TP->FP),5.7019906,0.3307561,5.9290237,1.3031762
6bba_9a41d029,True_Cell_Link (TP->TP),1.6750116,0.5368753,1.4647552,1.3038304
6bba_9a41d029,FP_Noise_Link (TP->FP),6.21443,-0.20672454,6.6007814,4.837317
44b6_24264f12,True_Cell_Link (TP->TP),3.65625,0.971055,0.9084026,1.10782
44b6_24264f12,FP_Noise_Link (TP->FP),5.915089,-0.35506618,7.7294335,1.7922336
6bba_e16ffc58,True_Cell_Link (TP->TP),0.40625,0.707106,2.03125,0.17677592
6bba_e16ffc58,FP_Noise_Link (TP->FP),6.345828,0.09053574,6.5505843,2.7613282
6bba_bb9f20c3,True_Cell_Link (TP->TP),1.625,0.0,1.8616713,1.7888347
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.201137,0.84964,5.4504156,6.826344
6bba_09961292,True_Cell_Link (TP->TP),0.5745243,0.7071037,0.40625,1.4141787
6bba_09961292,FP_Noise_Link (TP->FP),6.9420033,-0.1170411,7.001186,17.087587
44b6_deabac95,True_Cell_Link (TP->TP),1.21875,0.12309145,3.3745658,0.36927333
44b6_deabac95,FP_Noise_Link (TP->FP),6.625737,0.46792778,5.8590207,2.0075552
6bba_bb9f20c3,True_Cell_Link (TP->TP),4.2413745,0.47364318,3.8540258,1.4340816
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.625737,-0.49690482,8.492472,2.2402756
6bba_6feeb0b1,True_Cell_Link (TP->TP),0.0,0.0,2.4375,0.0
6bba_6feeb0b1,FP_Noise_Link (TP->FP),3.8325548,-0.31799933,5.1547346,1.5723237
6bba_bb9f20c3,True_Cell_Link (TP->TP),2.2980971,0.77302057,1.6750116,0.88344884
6bba_bb9f20c3,FP_Noise_Link (TP->FP),6.2541394,-0.9028672,8.675126,2.4042554
6bba_825bd1c6,True_Cell_Link (TP->TP),4.2413745,0.0,4.2413745,424137.47
6bba_825bd1c6,FP_Noise_Link (TP->FP),3.9804208,0.0,3.9804208,398042.1
6bba_05db0fb1,True_Cell_Link (TP->TP),1.4647552,-0.06880208,3.6787503,0.44721222
6bba_05db0fb1,FP_Noise_Link (TP->FP),5.6584077,0.6678881,4.2413745,1.7275987
6bba_085bf656,True_Cell_Link (TP->TP),2.4375,0.66666657,1.9902104,0.9999959
6bba_085bf656,FP_Noise_Link (TP->FP),4.9087377,0.24828173,4.9087377,2.0138328
44b6_d5e7d891,True_Cell_Link (TP->TP),3.2752922,0.11094002,3.5648293,1.8027656
44b6_d5e7d891,FP_Noise_Link (TP->FP),6.319767,0.8336913,4.9087377,3.4784863
6bba_b329af44,True_Cell_Link (TP->TP),2.03125,0.0,2.03125,203125.0
6bba_b329af44,FP_Noise_Link (TP->FP),6.09375,0.0,6.09375,609375.0
6bba_09961292,True_Cell_Link (TP->TP),0.40625,-0.43643522,2.0714767,0.21821672
6bba_09961292,FP_Noise_Link (TP->FP),5.8590207,-0.42365927,6.8582892,3.1471663
44b6_7e557709,True_Cell_Link (TP->TP),1.4647552,0.20180178,1.9902104,0.8744694
44b6_7e557709,FP_Noise_Link (TP->FP),4.02167,0.17149857,4.082762,2.400966
44b6_e28840c6,True_Cell_Link (TP->TP),2.03125,0.59999925,1.8168052,4.999877
44b6_e28840c6,FP_Noise_Link (TP->FP),6.918188,-0.41105402,7.094851,17.028967
44b6_c96cfa10,True_Cell_Link (TP->TP),3.4946947,-0.7397953,5.420051,1.520684
44b6_c96cfa10,FP_Noise_Link (TP->FP),2.2980971,0.49999985,2.2980971,0.99999565
6bba_67ebd073,True_Cell_Link (TP->TP),3.3003907,0.86164033,1.8616713,1.6247997
6bba_67ebd073,FP_Noise_Link (TP->FP),6.8582892,-0.9359112,8.788531,3.3763719
6bba_085bf656,True_Cell_Link (TP->TP),2.03125,0.59999985,1.8168052,0.99999505
6bba_085bf656,FP_Noise_Link (TP->FP),6.918188,0.9043191,5.1547346,3.4058604
6bba_f1fde7e0,True_Cell_Link (TP->TP),3.2752922,0.9605105,4.450246,0.43659514
6bba_f1fde7e0,FP_Noise_Link (TP->FP),3.65625,-0.95670354,11.051195,0.48737666
6bba_3abfe10a,True_Cell_Link (TP->TP),2.3688242,0.8892972,1.7235727,0.6871823
6bba_3abfe10a,FP_Noise_Link (TP->FP),4.7550344,0.10068701,5.5850143,1.3794081
6bba_1d0d8384,True_Cell_Link (TP->TP),0.8125,0.9486824,0.5745243,0.63245064
6bba_1d0d8384,FP_Noise_Link (TP->FP),6.3588185,-0.7071067,7.3237762,4.9497094
6bba_5f89039d,True_Cell_Link (TP->TP),1.2846752,-0.23008941,2.3337286,0.7669604
6bba_5f89039d,FP_Noise_Link (TP->FP),5.510643,0.8939981,4.082762,3.2898936
6bba_907271db,True_Cell_Link (TP->TP),3.9177332,0.55329496,4.337563,0.77964145
6bba_907271db,FP_Noise_Link (TP->FP),4.1628237,-0.37870482,7.643548,0.8284152
6bba_3abfe10a,True_Cell_Link (TP->TP),4.02167,0.8676762,2.1877232,1.5460354
6bba_3abfe10a,FP_Noise_Link (TP->FP),6.8582892,-0.980599,9.422898,2.6365063
44b6_7a302da0,True_Cell_Link (TP->TP),0.9084026,0.536656,1.7235727,0.44721138
44b6_7a302da0,FP_Noise_Link (TP->FP),6.822098,0.7264994,5.5255976,3.3585546
6bba_05db0fb1,True_Cell_Link (TP->TP),0.0,0.0,0.0,0.0
6bba_05db0fb1,FP_Noise_Link (TP->FP),5.025035,0.0,5.025035,502503.5
6bba_a90a0b9c,True_Cell_Link (TP->TP),4.1429534,0.0,4.1429534,414295.34
6bba_a90a0b9c,FP_Noise_Link (TP->FP),4.614113,0.0,4.614113,461411.3
6bba_3fda6b25,True_Cell_Link (TP->TP),1.8168052,0.4879499,1.8616713,0.97589487
6bba_3fda6b25,FP_Noise_Link (TP->FP),6.1878157,0.487108,5.5255976,3.3237782
6bba_a90a0b9c,True_Cell_Link (TP->TP),2.3337286,0.7006488,1.8168052,2.5690181
6bba_a90a0b9c,FP_Noise_Link (TP->FP),6.7000465,0.8677217,5.9290237,7.375554
44b6_8f5ab931,True_Cell_Link (TP->TP),2.3337286,0.7006488,1.8168052,2.5690181
44b6_8f5ab931,FP_Noise_Link (TP->FP),6.7491317,-0.053838182,6.8582892,7.429588
6bba_76db78c1,True_Cell_Link (TP->TP),0.5745243,0.0,0.5745243,57452.43
6bba_76db78c1,FP_Noise_Link (TP->FP),6.3588185,0.0,6.3588185,635881.9
6bba_a90a0b9c,True_Cell_Link (TP->TP),0.40625,0.40824777,1.8616713,0.20412312
6bba_a90a0b9c,FP_Noise_Link (TP->FP),6.4105167,-0.33633187,7.3237762,3.2210083
6bba_2819ca14,True_Cell_Link (TP->TP),2.7252078,0.7954115,1.7235727,1.6269687
6bba_2819ca14,FP_Noise_Link (TP->FP),6.147678,-0.2724625,6.7978625,3.670208
6bba_f8ffd5e7,True_Cell_Link (TP->TP),0.40625,0.24253528,1.625,0.24253418
6bba_f8ffd5e7,FP_Noise_Link (TP->FP),3.4946947,0.36652446,3.2752922,2.0863578
6bba_786893ac,True_Cell_Link (TP->TP),0.9084026,0.59999925,0.8125,0.999989
6bba_786893ac,FP_Noise_Link (TP->FP),3.3745658,-0.26919088,3.7233427,3.714794
44b6_ddf577ad,True_Cell_Link (TP->TP),0.9084026,0.894426,0.40625,1.1180202
