dataset,threshold,threshold_single,raw_nodes,filtered_nodes,est_nodes,pe_ratio,in_ideal_pe,is_positive,pred_edges,tp_edges,gt_edges,edge_recall,penalty,kaggle_score
6bba_6479435d,0.015,0.0075,28673,8918,23453,0.3802,False,False,5354,137,580,0.2362,1.0,0.2362
6bba_6479435d,0.02,0.01,28673,7387,23453,0.315,False,False,4337,115,580,0.1983,1.0,0.1983
6bba_6479435d,0.03,0.015,28673,5407,23453,0.2305,False,False,3072,88,580,0.1517,1.0,0.1517
6bba_6479435d,0.05,0.025,28673,3488,23453,0.1487,False,False,1925,58,580,0.1,1.0,0.1
6bba_67ebd073,0.0002,0.0001,19127,18048,16061,1.1237,False,False,15637,326,438,0.7443,0.8763,0.6522
6bba_67ebd073,0.0005,0.00025,19127,17662,16061,1.0997,False,False,15053,323,438,0.7374,0.9003,0.6639
6bba_67ebd073,0.001,0.0005,19127,16982,16061,1.0573,False,False,14100,320,438,0.7306,0.9427,0.6887
6bba_67ebd073,0.002,0.001,19127,15682,16061,0.9764,True,True,12470,304,438,0.6941,1.0,0.6941
6bba_67ebd073,0.005,0.0025,19127,12810,16061,0.7976,False,False,9341,280,438,0.6393,1.0,0.6393
6bba_67ebd073,0.01,0.005,19127,9466,16061,0.5894,False,False,6424,252,438,0.5753,1.0,0.5753
6bba_67ebd073,0.015,0.0075,19127,7553,16061,0.4703,False,False,4996,223,438,0.5091,1.0,0.5091
6bba_67ebd073,0.02,0.01,19127,6387,16061,0.3977,False,False,4121,200,438,0.4566,1.0,0.4566
6bba_67ebd073,0.03,0.015,19127,4910,16061,0.3057,False,False,3102,173,438,0.395,1.0,0.395
6bba_67ebd073,0.05,0.025,19127,3450,16061,0.2148,False,False,2092,133,438,0.3037,1.0,0.3037
6bba_6ca87370,0.0002,0.0001,8318,7951,7195,1.1051,False,False,7043,825,1052,0.7842,0.8949,0.7018
6bba_6ca87370,0.0005,0.00025,8318,7878,7195,1.0949,False,False,6944,824,1052,0.7833,0.9051,0.7089
6bba_6ca87370,0.001,0.0005,8318,7736,7195,1.0752,False,False,6770,823,1052,0.7823,0.9248,0.7235
6bba_6ca87370,0.002,0.001,8318,7482,7195,1.0399,False,False,6444,811,1052,0.7709,0.9601,0.7402
6bba_6ca87370,0.005,0.0025,8318,6865,7195,0.9541,True,True,5706,782,1052,0.7433,1.0,0.7433
6bba_6ca87370,0.01,0.005,8318,6115,7195,0.8499,False,False,4904,725,1052,0.6892,1.0,0.6892
6bba_6ca87370,0.015,0.0075,8318,5656,7195,0.7861,False,False,4456,684,1052,0.6502,1.0,0.6502
6bba_6ca87370,0.02,0.01,8318,5289,7195,0.7351,False,False,4094,645,1052,0.6131,1.0,0.6131
6bba_6ca87370,0.03,0.015,8318,4701,7195,0.6534,False,False,3551,590,1052,0.5608,1.0,0.5608
6bba_6ca87370,0.05,0.025,8318,3955,7195,0.5497,False,False,2892,518,1052,0.4924,1.0,0.4924
6bba_6db0e9b4,0.0002,0.0001,32511,31138,28435,1.0951,False,False,27631,372,440,0.8455,0.9049,0.7651
6bba_6db0e9b4,0.0005,0.00025,32511,30477,28435,1.0718,False,False,26683,370,440,0.8409,0.9282,0.7805
6bba_6db0e9b4,0.001,0.0005,32511,29450,28435,1.0357,False,False,25387,367,440,0.8341,0.9643,0.8043
6bba_6db0e9b4,0.002,0.001,32511,27763,28435,0.9764,True,True,23385,359,440,0.8159,1.0,0.8159
6bba_6db0e9b4,0.005,0.0025,32511,24392,28435,0.8578,False,False,19657,346,440,0.7864,1.0,0.7864
6bba_6db0e9b4,0.01,0.005,32511,21028,28435,0.7395,False,False,16200,328,440,0.7455,1.0,0.7455
6bba_6db0e9b4,0.015,0.0075,32511,18749,28435,0.6594,False,False,13975,313,440,0.7114,1.0,0.7114
6bba_6db0e9b4,0.02,0.01,32511,16973,28435,0.5969,False,False,12269,290,440,0.6591,1.0,0.6591
6bba_6db0e9b4,0.03,0.015,32511,14050,28435,0.4941,False,False,9718,257,440,0.5841,1.0,0.5841
6bba_6db0e9b4,0.05,0.025,32511,10279,28435,0.3615,False,False,6670,192,440,0.4364,1.0,0.4364
6bba_6feb10f0,0.0002,0.0001,8993,8352,8862,0.9425,True,False,7238,148,1343,0.1102,1.0,0.1102
6bba_6feb10f0,0.0005,0.00025,8993,8228,8862,0.9285,True,False,7058,148,1343,0.1102,1.0,0.1102
6bba_6feb10f0,0.001,0.0005,8993,7971,8862,0.8995,False,False,6711,141,1343,0.105,1.0,0.105
6bba_6feb10f0,0.002,0.001,8993,7439,8862,0.8394,False,False,6056,126,1343,0.0938,1.0,0.0938
6bba_6feb10f0,0.005,0.0025,8993,6094,8862,0.6877,False,False,4729,98,1343,0.073,1.0,0.073
6bba_6feb10f0,0.01,0.005,8993,4776,8862,0.5389,False,False,3465,79,1343,0.0588,1.0,0.0588
6bba_6feb10f0,0.015,0.0075,8993,4005,8862,0.4519,False,False,2786,65,1343,0.0484,1.0,0.0484
6bba_6feb10f0,0.02,0.01,8993,3529,8862,0.3982,False,False,2361,58,1343,0.0432,1.0,0.0432
6bba_6feb10f0,0.03,0.015,8993,2798,8862,0.3157,False,False,1792,49,1343,0.0365,1.0,0.0365
6bba_6feb10f0,0.05,0.025,8993,2040,8862,0.2302,False,False,1249,34,1343,0.0253,1.0,0.0253
6bba_6feeb0b1,0.0002,0.0001,8971,8608,7518,1.145,False,False,7721,980,1343,0.7297,0.855,0.6239
6bba_6feeb0b1,0.0005,0.00025,8971,8526,7518,1.1341,False,False,7599,982,1343,0.7312,0.8659,0.6332
6bba_6feeb0b1,0.001,0.0005,8971,8402,7518,1.1176,False,False,7410,976,1343,0.7267,0.8824,0.6413
6bba_6feeb0b1,0.002,0.001,8971,8125,7518,1.0807,False,False,6979,949,1343,0.7066,0.9193,0.6496
6bba_6feeb0b1,0.005,0.0025,8971,7324,7518,0.9742,True,True,5839,846,1343,0.6299,1.0,0.6299
6bba_6feeb0b1,0.01,0.005,8971,6145,7518,0.8174,False,False,4586,713,1343,0.5309,1.0,0.5309
6bba_6feeb0b1,0.015,0.0075,8971,5375,7518,0.715,False,False,3878,622,1343,0.4631,1.0,0.4631
6bba_6feeb0b1,0.02,0.01,8971,4681,7518,0.6226,False,False,3319,557,1343,0.4147,1.0,0.4147
6bba_6feeb0b1,0.03,0.015,8971,3840,7518,0.5108,False,False,2687,476,1343,0.3544,1.0,0.3544
6bba_6feeb0b1,0.05,0.025,8971,2984,7518,0.3969,False,False,2035,369,1343,0.2748,1.0,0.2748
6bba_705ec2c9,0.0002,0.0001,6479,6078,5600,1.0854,False,False,5305,428,562,0.7616,0.9146,0.6966
6bba_705ec2c9,0.0005,0.00025,6479,6014,5600,1.0739,False,False,5218,427,562,0.7598,0.9261,0.7036
6bba_705ec2c9,0.001,0.0005,6479,5903,5600,1.0541,False,False,5070,425,562,0.7562,0.9459,0.7153
6bba_705ec2c9,0.002,0.001,6479,5710,5600,1.0196,False,False,4861,422,562,0.7509,0.9804,0.7361
6bba_705ec2c9,0.005,0.0025,6479,5316,5600,0.9493,True,True,4430,411,562,0.7313,1.0,0.7313
6bba_705ec2c9,0.01,0.005,6479,4903,5600,0.8755,False,False,3965,399,562,0.71,1.0,0.71
6bba_705ec2c9,0.015,0.0075,6479,4588,5600,0.8193,False,False,3630,385,562,0.6851,1.0,0.6851
6bba_705ec2c9,0.02,0.01,6479,4380,5600,0.7821,False,False,3418,378,562,0.6726,1.0,0.6726
6bba_705ec2c9,0.03,0.015,6479,3989,5600,0.7123,False,False,3042,364,562,0.6477,1.0,0.6477
6bba_705ec2c9,0.05,0.025,6479,3432,5600,0.6129,False,False,2502,340,562,0.605,1.0,0.605
6bba_718b21f9,0.0002,0.0001,4931,4818,4306,1.1189,False,False,4521,473,652,0.7255,0.8811,0.6392
6bba_718b21f9,0.0005,0.00025,4931,4806,4306,1.1161,False,False,4495,473,652,0.7255,0.8839,0.6412
6bba_718b21f9,0.001,0.0005,4931,4773,4306,1.1085,False,False,4421,472,652,0.7239,0.8915,0.6454
6bba_718b21f9,0.002,0.001,4931,4698,4306,1.091,False,False,4286,468,652,0.7178,0.909,0.6524
6bba_718b21f9,0.005,0.0025,4931,4474,4306,1.039,False,False,3893,449,652,0.6887,0.961,0.6618
6bba_718b21f9,0.01,0.005,4931,4143,4306,0.9621,True,True,3463,415,652,0.6365,1.0,0.6365
6bba_718b21f9,0.015,0.0075,4931,3909,4306,0.9078,True,True,3163,391,652,0.5997,1.0,0.5997
6bba_718b21f9,0.02,0.01,4931,3713,4306,0.8623,False,False,2950,380,652,0.5828,1.0,0.5828
6bba_718b21f9,0.03,0.015,4931,3379,4306,0.7847,False,False,2614,357,652,0.5475,1.0,0.5475
6bba_718b21f9,0.05,0.025,4931,2952,4306,0.6856,False,False,2217,310,652,0.4755,1.0,0.4755
6bba_74686d6a,0.0002,0.0001,28292,27007,29803,0.9062,True,True,23999,451,576,0.783,1.0,0.783
6bba_74686d6a,0.0005,0.00025,28292,26628,29803,0.8935,False,False,23444,450,576,0.7812,1.0,0.7812
6bba_74686d6a,0.001,0.0005,28292,26037,29803,0.8736,False,False,22702,449,576,0.7795,1.0,0.7795
6bba_74686d6a,0.002,0.001,28292,24887,29803,0.8351,False,False,21384,444,576,0.7708,1.0,0.7708
6bba_74686d6a,0.005,0.0025,28292,22680,29803,0.761,False,False,18862,429,576,0.7448,1.0,0.7448
6bba_74686d6a,0.01,0.005,28292,20355,29803,0.683,False,False,16355,402,576,0.6979,1.0,0.6979
6bba_74686d6a,0.015,0.0075,28292,18739,29803,0.6288,False,False,14654,376,576,0.6528,1.0,0.6528
6bba_74686d6a,0.02,0.01,28292,17398,29803,0.5838,False,False,13277,340,576,0.5903,1.0,0.5903
6bba_74686d6a,0.03,0.015,28292,15165,29803,0.5088,False,False,11100,292,576,0.5069,1.0,0.5069
6bba_74686d6a,0.05,0.025,28292,11810,29803,0.3963,False,False,8061,200,576,0.3472,1.0,0.3472
6bba_767a1e17,0.0002,0.0001,54324,51412,47714,1.0775,False,False,43824,461,658,0.7006,0.9225,0.6463
6bba_767a1e17,0.0005,0.00025,54324,49987,47714,1.0476,False,False,41678,452,658,0.6869,0.9524,0.6542
6bba_767a1e17,0.001,0.0005,54324,47734,47714,1.0004,False,False,38507,434,658,0.6596,0.9996,0.6593
6bba_767a1e17,0.002,0.001,54324,43759,47714,0.9171,True,True,33579,393,658,0.5973,1.0,0.5973
6bba_767a1e17,0.005,0.0025,54324,34959,47714,0.7327,False,False,24448,299,658,0.4544,1.0,0.4544
6bba_767a1e17,0.01,0.005,54324,26125,47714,0.5475,False,False,16890,213,658,0.3237,1.0,0.3237
6bba_767a1e17,0.015,0.0075,54324,20918,47714,0.4384,False,False,12856,162,658,0.2462,1.0,0.2462
6bba_767a1e17,0.02,0.01,54324,17540,47714,0.3676,False,False,10422,134,658,0.2036,1.0,0.2036
6bba_767a1e17,0.03,0.015,54324,13125,47714,0.2751,False,False,7471,104,658,0.1581,1.0,0.1581
6bba_767a1e17,0.05,0.025,54324,8697,47714,0.1823,False,False,4712,64,658,0.0973,1.0,0.0973
6bba_76db78c1,0.0002,0.0001,5188,5061,4855,1.0424,False,False,4730,512,604,0.8477,0.9576,0.8117
6bba_76db78c1,0.0005,0.00025,5188,5037,4855,1.0375,False,False,4685,512,604,0.8477,0.9625,0.8159
6bba_76db78c1,0.001,0.0005,5188,4986,4855,1.027,False,False,4621,512,604,0.8477,0.973,0.8248
6bba_76db78c1,0.002,0.001,5188,4909,4855,1.0111,False,False,4533,511,604,0.846,0.9889,0.8366
6bba_76db78c1,0.005,0.0025,5188,4770,4855,0.9825,True,True,4373,508,604,0.8411,1.0,0.8411
6bba_76db78c1,0.01,0.005,5188,4586,4855,0.9446,True,True,4180,505,604,0.8361,1.0,0.8361
6bba_76db78c1,0.015,0.0075,5188,4488,4855,0.9244,True,True,4055,504,604,0.8344,1.0,0.8344
6bba_76db78c1,0.02,0.01,5188,4401,4855,0.9065,True,True,3955,501,604,0.8295,1.0,0.8295
6bba_76db78c1,0.03,0.015,5188,4250,4855,0.8754,False,False,3749,498,604,0.8245,1.0,0.8245
6bba_76db78c1,0.05,0.025,5188,3961,4855,0.8159,False,False,3405,489,604,0.8096,1.0,0.8096
6bba_784a78c9,0.0002,0.0001,13698,13188,13096,1.007,False,False,12266,1592,1739,0.9155,0.993,0.909
6bba_784a78c9,0.0005,0.00025,13698,13066,13096,0.9977,False,False,12095,1591,1739,0.9149,1.0,0.9149
6bba_784a78c9,0.001,0.0005,13698,12862,13096,0.9821,True,True,11845,1589,1739,0.9137,1.0,0.9137
6bba_784a78c9,0.002,0.001,13698,12547,13096,0.9581,True,True,11473,1587,1739,0.9126,1.0,0.9126
6bba_784a78c9,0.005,0.0025,13698,11855,13096,0.9052,True,True,10568,1561,1739,0.8976,1.0,0.8976
6bba_784a78c9,0.01,0.005,13698,10860,13096,0.8293,False,False,9326,1486,1739,0.8545,1.0,0.8545
6bba_784a78c9,0.015,0.0075,13698,10031,13096,0.766,False,False,8249,1386,1739,0.797,1.0,0.797
6bba_784a78c9,0.02,0.01,13698,9301,13096,0.7102,False,False,7383,1299,1739,0.747,1.0,0.747
6bba_784a78c9,0.03,0.015,13698,8057,13096,0.6152,False,False,6007,1146,1739,0.659,1.0,0.659
6bba_784a78c9,0.05,0.025,13698,5957,13096,0.4549,False,False,4039,869,1739,0.4997,1.0,0.4997
6bba_786893ac,0.0002,0.0001,78477,73725,58979,1.25,False,False,63860,917,1395,0.6573,0.75,0.493
6bba_786893ac,0.0005,0.00025,78477,69061,58979,1.1709,False,False,57546,845,1395,0.6057,0.8291,0.5022
6bba_786893ac,0.001,0.0005,78477,62436,58979,1.0586,False,False,49862,752,1395,0.5391,0.9414,0.5075
6bba_786893ac,0.002,0.001,78477,53579,58979,0.9084,True,False,40487,627,1395,0.4495,1.0,0.4495
6bba_786893ac,0.005,0.0025,78477,38815,58979,0.6581,False,False,26896,445,1395,0.319,1.0,0.319
6bba_786893ac,0.01,0.005,78477,26929,58979,0.4566,False,False,17426,315,1395,0.2258,1.0,0.2258
6bba_786893ac,0.015,0.0075,78477,20580,58979,0.3489,False,False,12884,252,1395,0.1806,1.0,0.1806
6bba_786893ac,0.02,0.01,78477,16849,58979,0.2857,False,False,10342,211,1395,0.1513,1.0,0.1513
6bba_786893ac,0.03,0.015,78477,12223,58979,0.2072,False,False,7304,155,1395,0.1111,1.0,0.1111
6bba_786893ac,0.05,0.025,78477,7714,58979,0.1308,False,False,4431,102,1395,0.0731,1.0,0.0731
6bba_789f8168,0.0002,0.0001,11975,11440,10676,1.0716,False,False,10132,571,681,0.8385,0.9284,0.7785
6bba_789f8168,0.0005,0.00025,11975,11288,10676,1.0573,False,False,9949,570,681,0.837,0.9427,0.789
6bba_789f8168,0.001,0.0005,11975,11087,10676,1.0385,False,False,9698,570,681,0.837,0.9615,0.8048
6bba_789f8168,0.002,0.001,11975,10750,10676,1.0069,False,False,9253,563,681,0.8267,0.9931,0.821
6bba_789f8168,0.005,0.0025,11975,9850,10676,0.9226,True,True,8124,547,681,0.8032,1.0,0.8032
6bba_789f8168,0.01,0.005,11975,8710,10676,0.8158,False,False,6785,500,681,0.7342,1.0,0.7342
6bba_789f8168,0.015,0.0075,11975,7848,10676,0.7351,False,False,5883,453,681,0.6652,1.0,0.6652
6bba_789f8168,0.02,0.01,11975,7199,10676,0.6743,False,False,5221,413,681,0.6065,1.0,0.6065
6bba_789f8168,0.03,0.015,11975,6007,10676,0.5627,False,False,4132,347,681,0.5095,1.0,0.5095
6bba_789f8168,0.05,0.025,11975,4440,10676,0.4159,False,False,2846,276,681,0.4053,1.0,0.4053
6bba_78a7bd97,0.0002,0.0001,41900,40046,40613,0.986,True,True,34651,452,832,0.5433,1.0,0.5433
6bba_78a7bd97,0.0005,0.00025,41900,39183,40613,0.9648,True,True,33399,441,832,0.53,1.0,0.53
6bba_78a7bd97,0.001,0.0005,41900,37979,40613,0.9351,True,True,31635,428,832,0.5144,1.0,0.5144
6bba_78a7bd97,0.002,0.001,41900,35448,40613,0.8728,False,False,28565,392,832,0.4712,1.0,0.4712
6bba_78a7bd97,0.005,0.0025,41900,30102,40613,0.7412,False,False,22831,322,832,0.387,1.0,0.387
6bba_78a7bd97,0.01,0.005,41900,24674,40613,0.6075,False,False,17668,256,832,0.3077,1.0,0.3077
6bba_78a7bd97,0.015,0.0075,41900,21319,40613,0.5249,False,False,14631,220,832,0.2644,1.0,0.2644
6bba_78a7bd97,0.02,0.01,41900,18772,40613,0.4622,False,False,12518,186,832,0.2236,1.0,0.2236
6bba_78a7bd97,0.03,0.015,41900,15276,40613,0.3761,False,False,9796,154,832,0.1851,1.0,0.1851
6bba_78a7bd97,0.05,0.025,41900,11224,40613,0.2764,False,False,6845,104,832,0.125,1.0,0.125
6bba_7af54fde,0.0002,0.0001,10618,10109,9624,1.0504,False,False,9158,964,1092,0.8828,0.9496,0.8383
6bba_7af54fde,0.0005,0.00025,10618,10001,9624,1.0392,False,False,9025,964,1092,0.8828,0.9608,0.8482
6bba_7af54fde,0.001,0.0005,10618,9805,9624,1.0188,False,False,8788,960,1092,0.8791,0.9812,0.8626
6bba_7af54fde,0.002,0.001,10618,9492,9624,0.9863,True,True,8426,955,1092,0.8745,1.0,0.8745
6bba_7af54fde,0.005,0.0025,10618,8714,9624,0.9054,True,True,7593,936,1092,0.8571,1.0,0.8571
6bba_7af54fde,0.01,0.005,10618,7904,9624,0.8213,False,False,6779,899,1092,0.8233,1.0,0.8233
6bba_7af54fde,0.015,0.0075,10618,7394,9624,0.7683,False,False,6230,864,1092,0.7912,1.0,0.7912
6bba_7af54fde,0.02,0.01,10618,6994,9624,0.7267,False,False,5808,834,1092,0.7637,1.0,0.7637
6bba_7af54fde,0.03,0.015,10618,6380,9624,0.6629,False,False,5127,801,1092,0.7335,1.0,0.7335
6bba_7af54fde,0.05,0.025,10618,5446,9624,0.5659,False,False,4124,722,1092,0.6612,1.0,0.6612
6bba_7b5d3b2c,0.0002,0.0001,6018,5828,5780,1.0083,False,False,5398,468,555,0.8432,0.9917,0.8362
6bba_7b5d3b2c,0.0005,0.00025,6018,5783,5780,1.0005,False,False,5339,466,555,0.8396,0.9995,0.8392
6bba_7b5d3b2c,0.001,0.0005,6018,5726,5780,0.9907,False,False,5266,462,555,0.8324,1.0,0.8324
6bba_7b5d3b2c,0.002,0.001,6018,5633,5780,0.9746,True,True,5152,458,555,0.8252,1.0,0.8252
6bba_7b5d3b2c,0.005,0.0025,6018,5423,5780,0.9382,True,True,4928,453,555,0.8162,1.0,0.8162
6bba_7b5d3b2c,0.01,0.005,6018,5213,5780,0.9019,True,True,4695,447,555,0.8054,1.0,0.8054
6bba_7b5d3b2c,0.015,0.0075,6018,5068,5780,0.8768,False,False,4522,441,555,0.7946,1.0,0.7946
6bba_7b5d3b2c,0.02,0.01,6018,4932,5780,0.8533,False,False,4360,437,555,0.7874,1.0,0.7874
6bba_7b5d3b2c,0.03,0.015,6018,4670,5780,0.808,False,False,4046,418,555,0.7532,1.0,0.7532
6bba_7b5d3b2c,0.05,0.025,6018,4255,5780,0.7362,False,False,3523,377,555,0.6793,1.0,0.6793
6bba_7d3058ae,0.0002,0.0001,8455,8190,7611,1.0761,False,False,7568,1021,1173,0.8704,0.9239,0.8042
6bba_7d3058ae,0.0005,0.00025,8455,8144,7611,1.07,False,False,7487,1019,1173,0.8687,0.93,0.8079
6bba_7d3058ae,0.001,0.0005,8455,8063,7611,1.0594,False,False,7350,1019,1173,0.8687,0.9406,0.8171
6bba_7d3058ae,0.002,0.001,8455,7903,7611,1.0384,False,False,7070,1008,1173,0.8593,0.9616,0.8264
6bba_7d3058ae,0.005,0.0025,8455,7311,7611,0.9606,True,True,6061,946,1173,0.8065,1.0,0.8065
6bba_7d3058ae,0.01,0.005,8455,6276,7611,0.8246,False,False,4744,826,1173,0.7042,1.0,0.7042
6bba_7d3058ae,0.015,0.0075,8455,5452,7611,0.7163,False,False,3936,730,1173,0.6223,1.0,0.6223
6bba_7d3058ae,0.02,0.01,8455,4757,7611,0.625,False,False,3329,681,1173,0.5806,1.0,0.5806
6bba_7d3058ae,0.03,0.015,8455,3852,7611,0.5061,False,False,2610,594,1173,0.5064,1.0,0.5064
6bba_7d3058ae,0.05,0.025,8455,3003,7611,0.3946,False,False,1940,509,1173,0.4339,1.0,0.4339
6bba_7f87b3d8,0.0002,0.0001,12425,11346,10581,1.0723,False,False,9183,654,934,0.7002,0.9277,0.6496
6bba_7f87b3d8,0.0005,0.00025,12425,11147,10581,1.0535,False,False,8945,648,934,0.6938,0.9465,0.6567
6bba_7f87b3d8,0.001,0.0005,12425,10780,10581,1.0188,False,False,8574,640,934,0.6852,0.9812,0.6723
6bba_7f87b3d8,0.002,0.001,12425,10184,10581,0.9625,True,True,7986,622,934,0.666,1.0,0.666
6bba_7f87b3d8,0.005,0.0025,12425,9007,10581,0.8512,False,False,6782,555,934,0.5942,1.0,0.5942
6bba_7f87b3d8,0.01,0.005,12425,7762,10581,0.7336,False,False,5547,472,934,0.5054,1.0,0.5054
6bba_7f87b3d8,0.015,0.0075,12425,6918,10581,0.6538,False,False,4750,406,934,0.4347,1.0,0.4347
6bba_7f87b3d8,0.02,0.01,12425,6159,10581,0.5821,False,False,4119,361,934,0.3865,1.0,0.3865
6bba_7f87b3d8,0.03,0.015,12425,4993,10581,0.4719,False,False,3243,280,934,0.2998,1.0,0.2998
6bba_7f87b3d8,0.05,0.025,12425,3827,10581,0.3617,False,False,2382,203,934,0.2173,1.0,0.2173
6bba_80d12824,0.0002,0.0001,10704,10284,9021,1.14,False,False,8994,542,654,0.8287,0.86,0.7127
6bba_80d12824,0.0005,0.00025,10704,10149,9021,1.125,False,False,8775,537,654,0.8211,0.875,0.7184
6bba_80d12824,0.001,0.0005,10704,9901,9021,1.0976,False,False,8461,533,654,0.815,0.9024,0.7355
6bba_80d12824,0.002,0.001,10704,9536,9021,1.0571,False,False,7985,527,654,0.8058,0.9429,0.7598
6bba_80d12824,0.005,0.0025,10704,8637,9021,0.9574,True,True,6903,510,654,0.7798,1.0,0.7798
6bba_80d12824,0.01,0.005,10704,7630,9021,0.8458,False,False,5848,488,654,0.7462,1.0,0.7462
6bba_80d12824,0.015,0.0075,10704,6894,9021,0.7642,False,False,5169,478,654,0.7309,1.0,0.7309
6bba_80d12824,0.02,0.01,10704,6278,9021,0.6959,False,False,4625,464,654,0.7095,1.0,0.7095
6bba_80d12824,0.03,0.015,10704,5327,9021,0.5905,False,False,3814,433,654,0.6621,1.0,0.6621
6bba_80d12824,0.05,0.025,10704,4135,9021,0.4584,False,False,2814,393,654,0.6009,1.0,0.6009
6bba_825bd1c6,0.0002,0.0001,9648,9217,7586,1.215,False,False,8152,710,930,0.7634,0.785,0.5993
6bba_825bd1c6,0.0005,0.00025,9648,9063,7586,1.1947,False,False,7949,706,930,0.7591,0.8053,0.6113
6bba_825bd1c6,0.001,0.0005,9648,8871,7586,1.1694,False,False,7651,700,930,0.7527,0.8306,0.6252
6bba_825bd1c6,0.002,0.001,9648,8457,7586,1.1148,False,False,7097,680,930,0.7312,0.8852,0.6472
6bba_825bd1c6,0.005,0.0025,9648,7400,7586,0.9755,True,True,5810,622,930,0.6688,1.0,0.6688
6bba_825bd1c6,0.01,0.005,9648,6162,7586,0.8123,False,False,4540,539,930,0.5796,1.0,0.5796
6bba_825bd1c6,0.015,0.0075,9648,5351,7586,0.7054,False,False,3830,476,930,0.5118,1.0,0.5118
6bba_825bd1c6,0.02,0.01,9648,4700,7586,0.6196,False,False,3318,437,930,0.4699,1.0,0.4699
6bba_825bd1c6,0.03,0.015,9648,3870,7586,0.5102,False,False,2669,388,930,0.4172,1.0,0.4172
6bba_825bd1c6,0.05,0.025,9648,2941,7586,0.3877,False,False,1966,322,930,0.3462,1.0,0.3462
6bba_87289e13,0.0002,0.0001,16177,15642,14966,1.0452,False,False,13885,589,699,0.8426,0.9548,0.8046
6bba_87289e13,0.0005,0.00025,16177,15392,14966,1.0285,False,False,13489,588,699,0.8412,0.9715,0.8173
6bba_87289e13,0.001,0.0005,16177,15025,14966,1.0039,False,False,12920,582,699,0.8326,0.9961,0.8293
6bba_87289e13,0.002,0.001,16177,14341,14966,0.9582,True,True,11898,567,699,0.8112,1.0,0.8112
6bba_87289e13,0.005,0.0025,16177,12414,14966,0.8295,False,False,9374,499,699,0.7139,1.0,0.7139
6bba_87289e13,0.01,0.005,16177,9651,14966,0.6449,False,False,6526,396,699,0.5665,1.0,0.5665
6bba_87289e13,0.015,0.0075,16177,7576,14966,0.5062,False,False,4768,320,699,0.4578,1.0,0.4578
6bba_87289e13,0.02,0.01,16177,6052,14966,0.4044,False,False,3661,263,699,0.3763,1.0,0.3763
6bba_87289e13,0.03,0.015,16177,4056,14966,0.271,False,False,2345,173,699,0.2475,1.0,0.2475
6bba_87289e13,0.05,0.025,16177,2395,14966,0.16,False,False,1329,108,699,0.1545,1.0,0.1545
6bba_8b7818bf,0.0002,0.0001,6933,6625,5828,1.1368,False,False,5998,631,725,0.8703,0.8632,0.7513
6bba_8b7818bf,0.0005,0.00025,6933,6585,5828,1.1299,False,False,5950,631,725,0.8703,0.8701,0.7573
6bba_8b7818bf,0.001,0.0005,6933,6520,5828,1.1187,False,False,5863,631,725,0.8703,0.8813,0.767
6bba_8b7818bf,0.002,0.001,6933,6395,5828,1.0973,False,False,5720,630,725,0.869,0.9027,0.7844
6bba_8b7818bf,0.005,0.0025,6933,6116,5828,1.0494,False,False,5391,630,725,0.869,0.9506,0.826
6bba_8b7818bf,0.01,0.005,6933,5818,5828,0.9983,False,False,5040,626,725,0.8634,1.0,0.8634
6bba_8b7818bf,0.015,0.0075,6933,5598,5828,0.9605,True,True,4803,623,725,0.8593,1.0,0.8593
6bba_8b7818bf,0.02,0.01,6933,5417,5828,0.9295,True,True,4606,619,725,0.8538,1.0,0.8538
6bba_8b7818bf,0.03,0.015,6933,5049,5828,0.8663,False,False,4243,603,725,0.8317,1.0,0.8317
6bba_8b7818bf,0.05,0.025,6933,4525,5828,0.7764,False,False,3673,571,725,0.7876,1.0,0.7876
6bba_907271db,0.0002,0.0001,8209,7781,7306,1.065,False,False,7083,647,921,0.7025,0.935,0.6568
6bba_907271db,0.0005,0.00025,8209,7691,7306,1.0527,False,False,6982,646,921,0.7014,0.9473,0.6644
6bba_907271db,0.001,0.0005,8209,7557,7306,1.0344,False,False,6846,641,921,0.696,0.9656,0.6721
6bba_907271db,0.002,0.001,8209,7398,7306,1.0126,False,False,6669,638,921,0.6927,0.9874,0.684
6bba_907271db,0.005,0.0025,8209,7021,7306,0.961,True,True,6240,624,921,0.6775,1.0,0.6775
6bba_907271db,0.01,0.005,8209,6623,7306,0.9065,True,True,5739,591,921,0.6417,1.0,0.6417
6bba_907271db,0.015,0.0075,8209,6288,7306,0.8607,False,False,5309,568,921,0.6167,1.0,0.6167
6bba_907271db,0.02,0.01,8209,6012,7306,0.8229,False,False,4946,555,921,0.6026,1.0,0.6026
6bba_907271db,0.03,0.015,8209,5447,7306,0.7456,False,False,4323,530,921,0.5755,1.0,0.5755
6bba_907271db,0.05,0.025,8209,4598,7306,0.6293,False,False,3401,485,921,0.5266,1.0,0.5266
6bba_91951b3a,0.0002,0.0001,12892,12279,11907,1.0312,False,False,11143,1005,1148,0.8754,0.9688,0.8481
6bba_91951b3a,0.0005,0.00025,12892,12102,11907,1.0164,False,False,10927,1005,1148,0.8754,0.9836,0.8611
6bba_91951b3a,0.001,0.0005,12892,11879,11907,0.9976,False,False,10651,1003,1148,0.8737,1.0,0.8737
6bba_91951b3a,0.002,0.001,12892,11533,11907,0.9686,True,True,10255,999,1148,0.8702,1.0,0.8702
